iso,t_s,vDcInst,iq,i_trk_err
11:01:30.685,1789372890.686,476.02,41.128,9.74
11:01:30.687,1789372890.687,476.26,42.246,8.364
11:01:30.688,1789372890.689,476.02,41.126,9.628
11:01:30.690,1789372890.69,475.53,42.772,7.818
11:01:30.692,1789372890.692,474.81,41.296,9.406
11:01:30.693,1789372890.694,475.05,42.664,8.544
11:01:30.695,1789372890.695,475.53,43.032,7.56
11:01:30.696,1789372890.697,476.26,43.764,7.29
11:01:30.698,1789372890.698,475.53,45.826,4.652
11:01:30.700,1789372890.7,475.53,42.538,8.066
11:01:30.701,1789372890.702,474.81,42.494,8.146
11:01:30.703,1789372890.703,475.05,41.734,8.882
11:01:30.704,1789372890.705,475.53,43.15,7.472
11:01:30.706,1789372890.706,475.53,43.218,7.234
11:01:30.708,1789372890.708,475.29,43.818,6.6
11:01:30.709,1789372890.71,475.05,44.508,5.846
11:01:30.711,1789372890.711,475.53,43.054,7.484
11:01:30.712,1789372890.713,475.05,42.422,8.222
11:01:30.714,1789372890.714,475.05,41.156,9.516
11:01:30.716,1789372890.716,474.81,42.392,8.076
11:01:30.717,1789372890.718,474.81,41.364,9.282
11:01:30.719,1789372890.719,475.05,41.618,8.876
11:01:30.720,1789372890.721,475.53,41.878,8.648
11:01:30.722,1789372890.722,475.05,43.362,7.114
11:01:30.724,1789372890.724,474.57,41.594,8.864
11:01:30.725,1789372890.726,475.05,41.642,9.298
11:01:30.727,1789372890.727,476.02,41.856,8.622
11:01:30.728,1789372890.729,475.53,40.136,10.434
11:01:30.730,1789372890.73,476.5,41.616,8.94
11:01:30.732,1789372890.732,476.5,40.536,10.248
11:01:30.733,1789372890.734,476.5,42.448,8.026
11:01:30.735,1789372890.735,475.05,40.86,9.654
11:01:30.736,1789372890.737,475.53,42.042,9.396
11:01:30.738,1789372890.738,476.02,41.764,8.76
11:01:30.740,1789372890.74,476.98,41.968,9.102
11:01:30.741,1789372890.742,476.5,44.388,6.05
11:01:30.743,1789372890.743,475.78,42.09,8.47
11:01:30.744,1789372890.745,474.81,43.068,7.47
11:01:30.746,1789372890.746,474.57,42.268,8.336
11:01:30.748,1789372890.748,474.57,43.074,7.584
11:01:30.749,1789372890.75,474.81,44.002,6.482
11:01:30.751,1789372890.751,475.05,44.398,6.35
11:01:30.752,1789372890.753,474.57,44.71,5.716
11:01:30.754,1789372890.754,475.29,42.616,8.008
11:01:30.756,1789372890.756,475.29,42.722,7.896
11:01:30.757,1789372890.758,474.81,41.068,9.674
11:01:30.759,1789372890.759,475.05,42.41,8.144
11:01:30.760,1789372890.761,475.05,42.482,8.294
11:01:30.762,1789372890.762,475.29,42.268,8.31
11:01:30.764,1789372890.764,475.53,42.8,7.724
11:01:30.765,1789372890.766,475.53,42.818,7.858
11:01:30.767,1789372890.767,475.05,41.122,9.452
11:01:30.768,1789372890.769,475.53,41.16,9.864
11:01:30.770,1789372890.77,476.26,42.006,8.6
11:01:30.772,1789372890.772,475.78,40.334,10.364
11:01:30.773,1789372890.774,476.02,40.9,9.84
11:01:30.775,1789372890.775,476.26,40.68,10.25
11:01:30.776,1789372890.777,476.26,42.284,8.292
11:01:30.778,1789372890.778,475.29,40.74,9.824
11:01:30.780,1789372890.78,475.29,41.852,9.782
11:01:30.781,1789372890.782,475.29,41.83,8.776
11:01:30.783,1789372890.783,476.02,41.334,9.638
11:01:30.784,1789372890.785,475.78,43.234,7.338
11:01:30.786,1789372890.786,475.29,41.78,8.95
11:01:30.788,1789372890.788,474.32,43.622,7.086
11:01:30.789,1789372890.79,473.6,42.556,8.22
11:01:30.791,1789372890.791,474.32,42.946,7.992
11:01:30.792,1789372890.793,474.81,44.0,6.708
11:01:30.794,1789372890.794,475.05,43.972,7.142
11:01:30.796,1789372890.796,474.81,44.44,6.222
11:01:30.797,1789372890.798,475.29,42.32,8.416
11:01:30.799,1789372890.799,475.53,42.748,7.946
11:01:30.800,1789372890.801,475.29,41.154,9.7
11:01:30.802,1789372890.802,475.05,41.974,8.664
11:01:30.804,1789372890.804,475.78,42.814,7.982
11:01:30.805,1789372890.806,476.74,42.816,7.766
11:01:30.807,1789372890.807,476.26,43.662,6.818
11:01:30.808,1789372890.809,476.02,42.924,7.824
11:01:30.810,1789372890.81,475.53,41.626,8.904
11:01:30.812,1789372890.812,476.02,40.96,9.79
11:01:30.813,1789372890.814,474.81,42.63,7.88
11:01:30.815,1789372890.815,475.05,41.246,9.422
11:01:30.816,1789372890.817,475.53,41.77,8.954
11:01:30.818,1789372890.818,475.29,41.97,8.85
11:01:30.820,1789372890.82,475.53,42.864,7.634
11:01:30.821,1789372890.822,475.05,41.416,9.118
11:01:30.823,1789372890.823,474.57,41.508,9.722
11:01:30.824,1789372890.825,474.32,42.576,7.948
11:01:30.826,1789372890.826,474.81,40.986,9.698
11:01:30.828,1789372890.828,475.05,42.004,8.628
11:01:30.829,1789372890.83,475.29,41.128,9.608
11:01:30.831,1789372890.831,474.81,43.26,7.4
11:01:30.832,1789372890.833,473.6,42.312,8.342
11:01:30.834,1789372890.834,474.57,42.972,8.028
11:01:30.836,1789372890.836,475.05,43.658,6.974
11:01:30.837,1789372890.838,475.05,43.074,7.798
11:01:30.839,1789372890.839,476.02,43.856,6.7
11:01:30.840,1789372890.841,475.78,42.162,8.46
11:01:30.842,1789372890.842,475.29,43.192,7.318
11:01:30.844,1789372890.844,475.29,41.77,8.934
11:01:30.845,1789372890.846,475.29,42.426,8.154
11:01:30.847,1789372890.847,475.78,43.21,7.376
11:01:30.848,1789372890.849,476.5,44.104,6.424
11:01:30.850,1789372890.85,475.78,44.634,5.72
11:01:30.852,1789372890.852,476.02,42.404,8.252
11:01:30.853,1789372890.854,475.29,41.38,9.126
11:01:30.855,1789372890.855,476.02,40.71,9.87
11:01:30.856,1789372890.857,476.02,42.102,8.31
11:01:30.858,1789372890.858,475.53,41.748,8.772
11:01:30.860,1789372890.86,475.53,42.578,7.848
11:01:30.861,1789372890.862,475.29,42.592,7.922
11:01:30.863,1789372890.863,476.02,42.418,8.008
11:01:30.864,1789372890.865,475.78,40.92,9.552
11:01:30.866,1789372890.866,475.05,40.418,10.356
11:01:30.868,1789372890.868,475.05,41.34,9.13
11:01:30.869,1789372890.87,475.53,40.314,10.302
11:01:30.871,1789372890.871,476.02,41.394,9.166
11:01:30.872,1789372890.873,475.78,40.372,10.226
11:01:30.874,1789372890.874,475.78,42.678,7.904
11:01:30.876,1789372890.876,474.81,41.454,9.016
11:01:30.877,1789372890.878,475.29,41.988,9.252
11:01:30.879,1789372890.879,476.02,42.778,7.78
11:01:30.880,1789372890.881,476.02,41.378,9.312
11:01:30.882,1789372890.882,476.02,42.574,7.848
11:01:30.884,1789372890.884,476.5,41.372,9.25
11:01:30.885,1789372890.886,476.02,42.668,7.786
11:01:30.887,1789372890.887,475.29,41.616,8.944
11:01:30.888,1789372890.889,475.78,42.27,8.746
11:01:30.890,1789372890.89,475.78,43.024,7.506
11:01:30.892,1789372890.892,476.74,43.554,7.268
11:01:30.893,1789372890.894,476.02,44.99,5.468
11:01:30.895,1789372890.895,475.78,42.476,8.152
11:01:30.896,1789372890.897,474.81,42.774,7.812
11:01:30.898,1789372890.898,474.81,41.666,8.992
11:01:30.900,1789372890.9,474.81,42.636,7.912
11:01:30.901,1789372890.902,474.81,43.078,7.49
11:01:30.903,1789372890.903,475.05,44.096,6.456
11:01:30.904,1789372890.905,474.57,43.838,6.672
11:01:30.906,1789372890.906,475.29,42.286,8.414
11:01:30.908,1789372890.908,475.05,41.326,9.346
11:01:30.909,1789372890.91,475.05,40.052,10.774
11:01:30.911,1789372890.911,475.29,40.8,9.9
11:01:30.912,1789372890.913,475.53,40.56,10.306
11:01:30.914,1789372890.914,476.26,41.308,9.45
11:01:30.916,1789372890.916,476.02,41.014,9.654
11:01:30.917,1789372890.918,475.78,42.876,7.87
11:01:30.919,1789372890.919,475.05,41.086,9.552
11:01:30.920,1789372890.921,475.53,41.642,9.8
11:01:30.922,1789372890.922,475.78,42.66,8.062
11:01:30.924,1789372890.924,475.53,40.868,9.878
11:01:30.925,1789372890.926,476.26,42.54,8.084
11:01:30.927,1789372890.927,475.78,41.284,9.552
11:01:30.928,1789372890.929,475.78,42.704,7.916
11:01:30.930,1789372890.93,475.05,41.644,8.996
