iso,t_s,vdc_units,iq_ref,v_demand
10:52:54.505,1789372374.506,471.94,50.78,230.04
10:52:54.507,1789372374.507,471.94,50.598,230.82
10:52:54.508,1789372374.509,471.94,50.596,242.67
10:52:54.510,1789372374.51,471.94,50.472,237.65
10:52:54.511,1789372374.512,471.94,50.57,235.21
10:52:54.513,1789372374.514,471.94,50.578,226.53
10:52:54.515,1789372374.515,471.94,50.454,221.17
10:52:54.516,1789372374.517,471.94,50.604,215.73
10:52:54.518,1789372374.518,471.94,50.412,231.5
10:52:54.519,1789372374.52,471.94,50.5,244.69
10:52:54.521,1789372374.522,471.94,50.438,252.65
10:52:54.523,1789372374.523,471.94,50.512,267.91
10:52:54.524,1789372374.525,471.94,50.48,257.14
10:52:54.526,1789372374.526,471.94,50.432,259.09
10:52:54.527,1789372374.528,471.94,50.492,221.68
10:52:54.529,1789372374.53,471.94,50.31,244.36
10:52:54.531,1789372374.531,471.94,50.448,240.7
10:52:54.532,1789372374.533,471.94,50.32,259.47
10:52:54.534,1789372374.534,471.94,50.476,269.35
10:52:54.535,1789372374.536,471.94,50.366,260.88
10:52:54.537,1789372374.538,471.94,50.348,275.07
10:52:54.539,1789372374.539,471.94,50.354,233.0
10:52:54.540,1789372374.541,471.94,50.298,267.26
10:52:54.542,1789372374.542,471.94,50.49,234.99
10:52:54.543,1789372374.544,471.94,50.494,253.82
10:52:54.545,1789372374.546,471.94,50.652,253.62
10:52:54.547,1789372374.547,471.94,50.496,255.32
10:52:54.548,1789372374.549,471.94,50.566,269.56
10:52:54.550,1789372374.55,471.94,50.45,250.65
10:52:54.551,1789372374.552,471.94,50.386,268.93
10:52:54.553,1789372374.554,471.94,50.434,229.03
10:52:54.555,1789372374.555,471.94,50.482,247.29
10:52:54.556,1789372374.557,471.94,50.586,236.17
10:52:54.558,1789372374.558,471.94,50.492,228.68
10:52:54.559,1789372374.56,471.94,50.624,241.88
10:52:54.561,1789372374.562,471.94,50.47,230.58
10:52:54.563,1789372374.563,471.94,50.532,250.17
10:52:54.564,1789372374.565,471.94,50.486,239.19
10:52:54.566,1789372374.566,471.94,50.57,240.34
10:52:54.567,1789372374.568,471.94,50.63,221.76
10:52:54.569,1789372374.57,471.94,50.558,229.36
10:52:54.571,1789372374.571,472.06,50.702,222.63
10:52:54.572,1789372374.573,472.06,50.548,227.28
10:52:54.574,1789372374.574,472.06,50.648,237.47
10:52:54.575,1789372374.576,472.06,50.538,231.3
10:52:54.577,1789372374.578,472.06,50.672,244.41
10:52:54.579,1789372374.579,472.06,50.642,233.46
10:52:54.580,1789372374.581,472.06,50.642,227.17
10:52:54.582,1789372374.582,472.06,50.726,213.3
10:52:54.583,1789372374.584,472.06,50.586,226.04
10:52:54.585,1789372374.586,472.06,50.728,229.56
10:52:54.587,1789372374.587,472.06,50.66,246.52
10:52:54.588,1789372374.589,472.06,50.79,257.71
10:52:54.590,1789372374.59,472.06,50.642,256.54
10:52:54.591,1789372374.592,472.06,50.692,259.62
10:52:54.593,1789372374.594,472.06,50.658,242.89
10:52:54.595,1789372374.595,472.06,50.53,255.23
10:52:54.596,1789372374.597,472.06,50.734,226.77
10:52:54.598,1789372374.598,472.06,50.656,257.34
10:52:54.599,1789372374.6,472.06,50.81,249.18
10:52:54.601,1789372374.602,472.06,50.69,250.92
10:52:54.603,1789372374.603,472.06,50.72,277.37
10:52:54.604,1789372374.605,472.06,50.626,263.63
10:52:54.606,1789372374.606,472.06,50.578,278.55
10:52:54.607,1789372374.608,472.06,50.678,235.88
10:52:54.609,1789372374.61,472.06,50.684,261.2
10:52:54.611,1789372374.611,472.06,50.81,235.61
10:52:54.612,1789372374.613,472.06,50.67,247.1
10:52:54.614,1789372374.614,472.06,50.806,252.96
10:52:54.615,1789372374.616,472.06,50.674,249.21
10:52:54.617,1789372374.618,472.06,50.69,266.21
10:52:54.619,1789372374.619,472.06,50.634,232.91
10:52:54.620,1789372374.621,472.06,50.69,249.07
10:52:54.622,1789372374.622,472.06,50.694,225.38
10:52:54.623,1789372374.624,472.06,50.656,226.43
10:52:54.625,1789372374.626,472.06,50.754,222.63
10:52:54.627,1789372374.627,472.06,50.608,226.55
10:52:54.628,1789372374.629,472.06,50.698,236.05
10:52:54.630,1789372374.63,472.06,50.596,236.18
10:52:54.631,1789372374.632,472.06,50.684,243.21
10:52:54.633,1789372374.634,472.06,50.582,223.12
10:52:54.635,1789372374.635,472.06,50.606,226.51
10:52:54.636,1789372374.637,472.06,50.612,215.61
10:52:54.638,1789372374.638,472.06,50.436,213.47
10:52:54.639,1789372374.64,472.06,50.596,224.3
10:52:54.641,1789372374.642,472.06,50.464,233.73
10:52:54.643,1789372374.643,472.06,50.598,244.25
10:52:54.644,1789372374.645,472.06,50.476,238.32
10:52:54.646,1789372374.646,472.06,50.458,255.79
10:52:54.647,1789372374.648,472.06,50.432,240.45
10:52:54.649,1789372374.65,472.06,50.354,246.62
10:52:54.651,1789372374.651,471.76,50.562,230.05
10:52:54.652,1789372374.653,471.76,50.52,260.27
10:52:54.654,1789372374.654,471.76,50.694,247.13
10:52:54.655,1789372374.656,471.76,50.478,262.96
10:52:54.657,1789372374.658,471.76,50.59,270.19
10:52:54.659,1789372374.659,471.76,50.458,268.45
