iso,t_s,vdc_units,iq_ref,v_demand
10:53:29.038,1789372409.039,473.28,50.4,269.89
10:53:29.040,1789372409.04,473.28,50.49,275.66
10:53:29.041,1789372409.042,473.28,50.548,247.5
10:53:29.043,1789372409.044,473.28,50.418,267.42
10:53:29.045,1789372409.045,473.28,50.578,222.61
10:53:29.046,1789372409.047,473.28,50.466,260.92
10:53:29.048,1789372409.048,473.28,50.6,257.24
10:53:29.049,1789372409.05,473.28,50.536,259.68
10:53:29.051,1789372409.052,473.28,50.668,276.68
10:53:29.053,1789372409.053,473.28,50.608,247.51
10:53:29.054,1789372409.055,473.28,50.576,271.76
10:53:29.056,1789372409.056,473.28,50.56,223.1
10:53:29.057,1789372409.058,473.28,50.55,245.95
10:53:29.059,1789372409.06,473.28,50.648,238.54
10:53:29.061,1789372409.061,473.28,50.576,238.04
10:53:29.062,1789372409.063,473.28,50.776,244.85
10:53:29.064,1789372409.064,473.28,50.652,234.07
10:53:29.065,1789372409.066,473.28,50.688,250.5
10:53:29.067,1789372409.068,473.28,50.53,234.83
10:53:29.069,1789372409.069,473.28,50.564,242.03
10:53:29.070,1789372409.071,473.28,50.612,229.33
10:53:29.072,1789372409.072,473.28,50.65,221.73
10:53:29.073,1789372409.074,473.28,50.81,221.79
10:53:29.075,1789372409.076,473.28,50.638,230.28
10:53:29.077,1789372409.077,473.28,50.742,231.8
10:53:29.078,1789372409.079,473.28,50.572,237.54
10:53:29.080,1789372409.08,473.28,50.56,252.18
10:53:29.081,1789372409.082,473.28,50.526,247.56
10:53:29.083,1789372409.084,473.28,50.578,246.66
10:53:29.085,1789372409.085,473.28,50.68,228.31
10:53:29.086,1789372409.087,473.28,50.506,234.09
10:53:29.088,1789372409.088,473.28,50.688,226.21
10:53:29.089,1789372409.09,473.46,50.51,246.23
10:53:29.091,1789372409.092,473.46,50.594,264.41
10:53:29.093,1789372409.093,473.46,50.512,262.61
10:53:29.094,1789372409.095,473.46,50.588,274.3
10:53:29.096,1789372409.096,473.46,50.596,246.65
10:53:29.097,1789372409.098,473.46,50.536,272.15
10:53:29.099,1789372409.1,473.46,50.618,225.68
10:53:29.101,1789372409.101,473.46,50.556,260.7
10:53:29.102,1789372409.103,473.46,50.66,253.97
10:53:29.104,1789372409.104,473.46,50.562,259.03
10:53:29.105,1789372409.106,473.46,50.708,269.11
10:53:29.107,1789372409.108,473.46,50.624,249.42
10:53:29.109,1789372409.109,473.46,50.572,270.29
10:53:29.110,1789372409.111,473.46,50.518,224.12
10:53:29.112,1789372409.112,473.46,50.51,247.37
10:53:29.113,1789372409.114,473.46,50.594,236.8
10:53:29.115,1789372409.116,473.46,50.602,228.76
10:53:29.117,1789372409.117,473.46,50.788,238.2
10:53:29.118,1789372409.119,473.46,50.624,227.89
10:53:29.120,1789372409.12,473.46,50.686,244.16
10:53:29.121,1789372409.122,473.46,50.504,240.58
10:53:29.123,1789372409.124,473.46,50.462,247.96
10:53:29.125,1789372409.125,473.46,50.49,228.79
10:53:29.126,1789372409.127,473.46,50.506,229.15
10:53:29.128,1789372409.128,473.46,50.642,220.49
10:53:29.129,1789372409.13,473.46,50.474,224.59
10:53:29.131,1789372409.132,473.46,50.584,230.79
10:53:29.133,1789372409.133,473.46,50.382,235.1
10:53:29.134,1789372409.135,473.46,50.44,251.33
10:53:29.136,1789372409.136,473.46,50.396,244.22
10:53:29.137,1789372409.138,473.46,50.494,243.38
10:53:29.139,1789372409.14,473.46,50.57,224.5
10:53:29.141,1789372409.141,473.46,50.44,244.74
10:53:29.142,1789372409.143,473.46,50.592,226.61
10:53:29.144,1789372409.144,473.46,50.436,253.14
10:53:29.145,1789372409.146,473.46,50.528,259.76
10:53:29.147,1789372409.148,473.46,50.398,271.3
10:53:29.149,1789372409.149,473.46,50.496,277.94
10:53:29.150,1789372409.151,473.46,50.46,267.21
10:53:29.152,1789372409.152,473.46,50.372,271.99
10:53:29.153,1789372409.154,473.46,50.472,220.97
10:53:29.155,1789372409.156,473.46,50.378,264.71
10:53:29.157,1789372409.157,473.46,50.506,249.23
10:53:29.158,1789372409.159,473.46,50.478,255.16
10:53:29.160,1789372409.16,473.46,50.63,270.65
10:53:29.161,1789372409.162,473.46,50.516,253.25
10:53:29.163,1789372409.164,473.46,50.538,272.11
10:53:29.165,1789372409.165,473.46,50.438,235.87
10:53:29.166,1789372409.167,473.46,50.358,260.9
10:53:29.168,1789372409.168,473.46,50.444,233.9
10:53:29.169,1789372409.17,473.54,50.428,240.66
10:53:29.171,1789372409.172,473.54,50.614,239.44
10:53:29.173,1789372409.173,473.54,50.464,235.14
10:53:29.174,1789372409.175,473.54,50.554,248.61
10:53:29.176,1789372409.176,473.54,50.39,230.89
10:53:29.177,1789372409.178,473.54,50.452,245.04
10:53:29.179,1789372409.18,473.54,50.512,230.22
10:53:29.181,1789372409.181,473.54,50.59,225.78
10:53:29.182,1789372409.183,473.54,50.738,220.41
10:53:29.184,1789372409.184,473.54,50.59,225.34
10:53:29.185,1789372409.186,473.54,50.73,227.39
10:53:29.187,1789372409.188,473.54,50.556,235.37
10:53:29.189,1789372409.189,473.54,50.59,247.17
10:53:29.190,1789372409.191,473.54,50.478,249.01
10:53:29.192,1789372409.192,473.54,50.59,245.1
10:53:29.193,1789372409.194,473.54,50.622,237.46
10:53:29.195,1789372409.196,473.54,50.512,237.53
10:53:29.197,1789372409.197,473.54,50.67,220.4
10:53:29.198,1789372409.199,473.54,50.5,249.6
10:53:29.200,1789372409.2,473.54,50.622,251.71
10:53:29.201,1789372409.202,473.54,50.548,258.98
10:53:29.203,1789372409.204,473.54,50.648,273.37
10:53:29.205,1789372409.205,473.54,50.588,262.89
10:53:29.206,1789372409.207,473.54,50.552,267.38
10:53:29.208,1789372409.208,473.54,50.61,224.87
10:53:29.209,1789372409.21,473.54,50.488,258.88
10:53:29.211,1789372409.212,473.54,50.606,244.43
10:53:29.213,1789372409.213,473.54,50.498,262.63
10:53:29.214,1789372409.215,473.54,50.692,267.48
10:53:29.216,1789372409.216,473.54,50.58,256.94
10:53:29.217,1789372409.218,473.54,50.6,276.25
10:53:29.219,1789372409.22,473.54,50.538,232.2
10:53:29.221,1789372409.221,473.54,50.518,261.73
10:53:29.222,1789372409.223,473.54,50.628,234.62
10:53:29.224,1789372409.224,473.54,50.656,236.25
10:53:29.225,1789372409.226,473.54,50.806,240.55
10:53:29.227,1789372409.228,473.54,50.65,240.25
