iso,t_s,vdc_units,iq_ref,v_demand
10:57:25.132,1789372645.133,515.84,16.882,174.87
10:57:25.134,1789372645.134,515.84,16.876,197.58
10:57:25.135,1789372645.136,515.84,16.948,192.96
10:57:25.137,1789372645.138,515.84,17.03,233.35
10:57:25.139,1789372645.139,515.84,17.086,183.76
10:57:25.140,1789372645.141,515.84,17.182,192.41
10:57:25.142,1789372645.142,515.84,17.304,167.38
10:57:25.143,1789372645.144,515.84,17.32,204.04
10:57:25.145,1789372645.146,515.84,17.302,193.88
10:57:25.147,1789372645.147,515.84,17.262,230.01
10:57:25.148,1789372645.149,515.84,17.166,177.05
10:57:25.150,1789372645.15,515.84,17.088,190.5
10:57:25.151,1789372645.152,515.84,17.064,171.21
10:57:25.153,1789372645.154,515.84,17.058,225.01
10:57:25.155,1789372645.155,515.84,16.96,195.37
10:57:25.156,1789372645.157,515.84,16.93,204.76
10:57:25.158,1789372645.158,515.84,16.91,174.77
10:57:25.159,1789372645.16,515.84,16.88,182.4
10:57:25.161,1789372645.162,515.84,16.88,181.98
10:57:25.163,1789372645.163,515.84,16.902,223.07
10:57:25.164,1789372645.165,515.84,16.832,203.12
10:57:25.166,1789372645.166,515.84,16.842,194.01
10:57:25.167,1789372645.168,515.84,16.902,169.38
10:57:25.169,1789372645.17,515.84,17.006,187.17
10:57:25.171,1789372645.171,515.84,17.07,193.13
10:57:25.172,1789372645.173,515.84,17.198,212.23
10:57:25.174,1789372645.174,515.84,17.258,223.7
10:57:25.175,1789372645.176,515.84,17.274,185.91
10:57:25.177,1789372645.178,515.84,17.272,181.94
10:57:25.179,1789372645.179,515.84,17.256,184.57
10:57:25.180,1789372645.181,515.84,17.16,210.68
10:57:25.182,1789372645.182,515.84,17.122,201.03
10:57:25.183,1789372645.184,515.84,17.106,214.61
10:57:25.185,1789372645.186,515.84,17.062,180.22
10:57:25.187,1789372645.187,515.84,17.018,192.97
10:57:25.188,1789372645.189,515.78,17.034,188.89
10:57:25.190,1789372645.19,515.78,16.972,223.9
10:57:25.191,1789372645.192,515.78,16.922,194.93
10:57:25.193,1789372645.194,515.78,16.904,204.88
10:57:25.195,1789372645.195,515.78,16.878,172.48
10:57:25.196,1789372645.197,515.78,16.832,194.57
10:57:25.198,1789372645.198,515.78,16.864,186.15
10:57:25.199,1789372645.2,515.78,16.932,233.97
10:57:25.201,1789372645.202,515.78,16.974,188.64
10:57:25.203,1789372645.203,515.78,17.07,198.49
10:57:25.204,1789372645.205,515.78,17.198,160.74
10:57:25.206,1789372645.206,515.78,17.246,192.94
10:57:25.207,1789372645.208,515.78,17.264,191.21
10:57:25.209,1789372645.21,515.78,17.272,235.67
10:57:25.211,1789372645.211,515.78,17.212,186.77
10:57:25.212,1789372645.213,515.78,17.172,191.96
10:57:25.214,1789372645.214,515.78,17.17,171.38
10:57:25.215,1789372645.216,515.78,17.194,209.97
10:57:25.217,1789372645.218,515.78,17.18,205.99
10:57:25.219,1789372645.219,515.78,17.198,211.34
10:57:25.220,1789372645.221,515.78,17.184,192.49
10:57:25.222,1789372645.222,515.78,17.14,182.22
10:57:25.223,1789372645.224,515.78,17.086,182.41
10:57:25.225,1789372645.226,515.78,17.044,210.95
10:57:25.227,1789372645.227,515.78,16.892,209.77
10:57:25.228,1789372645.229,515.78,16.814,197.8
10:57:25.230,1789372645.23,515.78,16.788,188.07
10:57:25.231,1789372645.232,515.78,16.814,182.16
10:57:25.233,1789372645.234,515.78,16.828,192.66
10:57:25.235,1789372645.235,515.78,16.936,201.27
10:57:25.236,1789372645.237,515.78,16.996,226.07
10:57:25.238,1789372645.238,515.78,17.034,185.08
10:57:25.239,1789372645.24,515.78,17.09,187.03
10:57:25.241,1789372645.242,515.78,17.142,171.76
10:57:25.243,1789372645.243,515.78,17.14,207.53
10:57:25.244,1789372645.245,515.78,17.184,193.35
10:57:25.246,1789372645.246,515.78,17.248,226.06
10:57:25.247,1789372645.248,515.78,17.306,176.25
10:57:25.249,1789372645.25,515.78,17.366,190.78
10:57:25.251,1789372645.251,515.78,17.426,170.49
10:57:25.252,1789372645.253,515.78,17.376,216.96
10:57:25.254,1789372645.254,515.78,17.268,195.77
10:57:25.255,1789372645.256,515.78,17.16,218.37
10:57:25.257,1789372645.258,515.78,17.006,181.12
10:57:25.259,1789372645.259,515.78,16.842,191.76
10:57:25.260,1789372645.261,515.78,16.754,178.85
10:57:25.262,1789372645.262,515.78,16.722,229.06
10:57:25.263,1789372645.264,515.78,16.668,195.79
10:57:25.265,1789372645.266,515.78,16.71,201.09
10:57:25.267,1789372645.267,515.78,16.806,166.75
10:57:25.268,1789372645.269,515.84,16.93,192.2
10:57:25.270,1789372645.27,515.84,17.048,195.85
10:57:25.271,1789372645.272,515.84,17.178,229.72
10:57:25.273,1789372645.274,515.84,17.226,201.25
10:57:25.275,1789372645.275,515.84,17.298,192.49
10:57:25.276,1789372645.277,515.84,17.38,176.63
10:57:25.278,1789372645.278,515.84,17.472,197.48
10:57:25.279,1789372645.28,515.84,17.474,208.12
10:57:25.281,1789372645.282,515.84,17.484,207.2
10:57:25.283,1789372645.283,515.84,17.424,206.76
10:57:25.284,1789372645.285,515.84,17.29,178.13
10:57:25.286,1789372645.286,515.84,17.14,181.55
10:57:25.287,1789372645.288,515.84,17.0,193.28
10:57:25.289,1789372645.29,515.84,16.758,208.75
10:57:25.291,1789372645.291,515.84,16.606,194.01
10:57:25.292,1789372645.293,515.84,16.53,200.57
10:57:25.294,1789372645.294,515.84,16.522,177.94
10:57:25.295,1789372645.296,515.84,16.53,192.85
10:57:25.297,1789372645.298,515.84,16.664,192.42
10:57:25.299,1789372645.299,515.84,16.784,224.36
10:57:25.300,1789372645.301,515.84,16.926,183.61
10:57:25.302,1789372645.302,515.84,17.1,191.09
10:57:25.303,1789372645.304,515.84,17.262,163.19
10:57:25.305,1789372645.306,515.84,17.364,201.0
10:57:25.307,1789372645.307,515.84,17.468,188.0
10:57:25.308,1789372645.309,515.84,17.576,227.64
10:57:25.310,1789372645.31,515.84,17.612,180.41
10:57:25.311,1789372645.312,515.84,17.632,188.65
10:57:25.313,1789372645.314,515.84,17.62,165.38
10:57:25.315,1789372645.315,515.84,17.498,212.09
10:57:25.316,1789372645.317,515.84,17.286,195.44
10:57:25.318,1789372645.318,515.84,17.088,221.78
10:57:25.319,1789372645.32,515.84,16.838,191.62
10:57:25.321,1789372645.322,515.84,16.592,188.29
10:57:25.323,1789372645.323,515.84,16.458,175.61
10:57:25.324,1789372645.325,515.84,16.426,215.52
10:57:25.326,1789372645.326,515.84,16.368,197.16
10:57:25.327,1789372645.328,515.84,16.446,201.01
10:57:25.329,1789372645.33,515.84,16.608,182.04
10:57:25.331,1789372645.331,515.84,16.806,178.48
10:57:25.332,1789372645.333,515.84,17.016,191.8
10:57:25.334,1789372645.334,515.84,17.254,215.32
10:57:25.335,1789372645.336,515.84,17.382,213.82
10:57:25.337,1789372645.338,515.84,17.516,193.29
10:57:25.339,1789372645.339,515.84,17.64,185.55
10:57:25.340,1789372645.341,515.84,17.766,177.35
10:57:25.342,1789372645.342,515.84,17.786,203.31
10:57:25.343,1789372645.344,515.84,17.768,203.8
10:57:25.345,1789372645.346,515.84,17.66,225.83
10:57:25.347,1789372645.347,515.84,17.444,180.14
