iso,t_s,vDcInst,iq,i_trk_err
11:12:50.564,1789373570.564,473.36,41.238,9.928
11:12:50.565,1789373570.566,473.6,42.848,7.702
11:12:50.567,1789373570.567,473.36,40.484,10.116
11:12:50.568,1789373570.569,474.08,42.114,8.382
11:12:50.570,1789373570.571,473.84,41.014,9.674
11:12:50.572,1789373570.572,473.84,42.642,7.862
11:12:50.573,1789373570.574,473.12,41.46,9.056
11:12:50.575,1789373570.575,473.12,42.302,9.194
11:12:50.576,1789373570.577,472.87,42.886,7.696
11:12:50.578,1789373570.579,474.08,42.238,8.574
11:12:50.580,1789373570.58,473.84,43.76,6.782
11:12:50.581,1789373570.582,474.08,41.98,8.698
11:12:50.583,1789373570.583,472.87,43.214,7.438
11:12:50.584,1789373570.585,472.39,42.716,7.962
11:12:50.586,1789373570.587,473.12,42.876,7.85
11:12:50.588,1789373570.588,473.12,44.056,6.512
11:12:50.589,1789373570.59,473.6,43.834,7.0
11:12:50.591,1789373570.591,473.36,44.282,6.25
11:12:50.592,1789373570.593,473.84,42.316,8.336
11:12:50.594,1789373570.595,473.36,42.496,8.08
11:12:50.596,1789373570.596,473.12,40.884,9.872
11:12:50.597,1789373570.598,472.87,41.82,8.734
11:12:50.599,1789373570.599,473.6,42.652,8.138
11:12:50.600,1789373570.601,474.32,42.942,7.646
11:12:50.602,1789373570.603,473.6,43.686,6.768
11:12:50.604,1789373570.604,473.6,42.806,7.934
11:12:50.605,1789373570.606,472.87,41.692,8.842
11:12:50.607,1789373570.607,473.12,40.914,9.866
11:12:50.608,1789373570.609,472.87,42.578,8.01
11:12:50.610,1789373570.611,472.63,41.178,9.57
11:12:50.612,1789373570.612,473.12,41.762,9.032
11:12:50.613,1789373570.614,473.12,42.108,8.854
11:12:50.615,1789373570.615,473.36,43.008,7.644
11:12:50.616,1789373570.617,472.63,41.416,9.256
11:12:50.618,1789373570.619,472.39,41.508,9.794
11:12:50.620,1789373570.62,472.15,42.06,8.59
11:12:50.621,1789373570.622,472.87,40.674,10.15
11:12:50.623,1789373570.623,472.87,41.978,8.802
11:12:50.624,1789373570.625,473.12,40.744,10.124
11:12:50.626,1789373570.627,472.63,43.05,7.672
11:12:50.628,1789373570.628,471.67,42.128,8.66
11:12:50.629,1789373570.63,472.39,42.76,8.52
11:12:50.631,1789373570.631,472.87,43.4,7.414
11:12:50.632,1789373570.633,473.12,42.404,8.716
11:12:50.634,1789373570.635,473.12,43.558,7.128
11:12:50.636,1789373570.636,473.6,41.974,8.866
11:12:50.637,1789373570.638,473.12,42.898,7.806
11:12:50.639,1789373570.639,472.87,41.772,9.044
11:12:50.640,1789373570.641,472.87,42.962,8.178
11:12:50.642,1789373570.643,473.36,43.728,6.964
11:12:50.644,1789373570.644,474.08,43.846,7.034
11:12:50.645,1789373570.646,473.6,45.712,4.882
11:12:50.647,1789373570.647,473.12,42.83,7.972
11:12:50.648,1789373570.649,472.39,42.842,7.882
11:12:50.650,1789373570.651,472.63,41.786,8.888
11:12:50.652,1789373570.652,472.63,43.374,7.26
11:12:50.653,1789373570.654,472.63,42.996,7.558
11:12:50.655,1789373570.655,472.87,43.178,7.282
11:12:50.656,1789373570.657,472.63,43.992,6.578
11:12:50.658,1789373570.659,473.36,43.302,7.274
11:12:50.660,1789373570.66,472.39,42.822,7.81
11:12:50.661,1789373570.662,472.39,41.42,9.31
11:12:50.663,1789373570.663,472.15,42.808,7.682
11:12:50.664,1789373570.665,472.15,41.168,9.488
11:12:50.666,1789373570.667,472.87,41.636,8.924
11:12:50.668,1789373570.668,473.12,41.458,9.168
11:12:50.669,1789373570.67,472.63,43.212,7.318
11:12:50.671,1789373570.671,471.91,41.408,9.164
11:12:50.672,1789373570.673,472.63,42.406,8.678
11:12:50.674,1789373570.675,473.12,41.59,8.952
11:12:50.676,1789373570.676,473.36,40.902,9.826
11:12:50.677,1789373570.678,473.84,42.14,8.514
11:12:50.679,1789373570.679,473.84,40.806,9.966
11:12:50.680,1789373570.681,473.36,42.566,8.024
11:12:50.682,1789373570.683,472.63,41.076,9.594
11:12:50.684,1789373570.684,472.63,42.568,8.662
11:12:50.685,1789373570.686,473.36,42.126,8.43
11:12:50.687,1789373570.687,474.08,42.282,8.95
11:12:50.688,1789373570.689,473.6,45.112,5.41
11:12:50.690,1789373570.691,473.36,41.636,8.956
11:12:50.692,1789373570.692,472.87,42.778,7.792
11:12:50.693,1789373570.694,472.63,41.844,8.824
11:12:50.695,1789373570.695,473.12,43.194,7.44
11:12:50.696,1789373570.697,472.63,43.408,7.062
11:12:50.698,1789373570.699,472.87,43.758,7.098
11:12:50.700,1789373570.7,472.63,44.692,5.756
11:12:50.701,1789373570.702,473.36,42.87,7.738
11:12:50.703,1789373570.703,472.63,43.22,7.46
11:12:50.704,1789373570.705,472.63,41.444,9.288
11:12:50.706,1789373570.707,472.39,43.03,7.604
11:12:50.708,1789373570.708,472.87,42.314,8.412
11:12:50.709,1789373570.71,473.6,42.31,8.172
11:12:50.711,1789373570.711,473.84,43.158,7.336
11:12:50.712,1789373570.713,473.6,43.464,7.116
11:12:50.714,1789373570.715,472.63,42.666,7.826
11:12:50.716,1789373570.716,472.87,42.062,8.806
11:12:50.717,1789373570.718,473.36,42.178,8.358
11:12:50.719,1789373570.719,473.36,40.716,9.924
11:12:50.720,1789373570.721,473.84,40.912,9.724
11:12:50.722,1789373570.723,474.08,41.338,9.55
11:12:50.724,1789373570.724,474.08,42.778,8.018
11:12:50.725,1789373570.726,472.87,41.252,9.346
11:12:50.727,1789373570.727,473.36,42.038,8.984
11:12:50.728,1789373570.729,473.84,40.628,9.928
11:12:50.730,1789373570.731,474.32,40.68,10.196
11:12:50.732,1789373570.732,473.6,41.998,8.54
11:12:50.733,1789373570.734,473.84,40.632,10.104
11:12:50.735,1789373570.735,473.36,42.442,8.166
11:12:50.736,1789373570.737,472.15,40.904,9.922
