iso,t_s,vDcInst,iq,i_trk_err
11:07:13.360,1789373233.361,476.5,44.362,6.14
11:07:13.362,1789373233.362,476.5,43.638,7.082
11:07:13.363,1789373233.364,476.74,42.202,8.228
11:07:13.365,1789373233.365,477.23,41.206,9.302
11:07:13.366,1789373233.367,476.74,42.266,8.144
11:07:13.368,1789373233.369,476.02,40.966,9.654
11:07:13.370,1789373233.37,475.78,41.952,8.62
11:07:13.371,1789373233.372,475.78,42.016,8.71
11:07:13.373,1789373233.373,476.5,43.488,6.99
11:07:13.374,1789373233.375,476.5,41.984,8.368
11:07:13.376,1789373233.377,476.26,41.34,9.484
11:07:13.378,1789373233.378,475.53,41.964,8.384
11:07:13.379,1789373233.38,475.29,40.216,10.326
11:07:13.381,1789373233.381,475.78,41.844,8.65
11:07:13.382,1789373233.383,475.78,40.668,9.892
11:07:13.384,1789373233.385,476.02,43.314,7.178
11:07:13.386,1789373233.386,476.02,41.558,8.754
11:07:13.387,1789373233.388,477.23,41.704,9.336
11:07:13.389,1789373233.389,476.74,42.338,8.15
11:07:13.390,1789373233.391,476.26,40.504,10.28
11:07:13.392,1789373233.393,476.02,42.43,8.012
11:07:13.394,1789373233.394,476.5,41.1,9.484
11:07:13.395,1789373233.396,476.98,42.83,7.542
11:07:13.397,1789373233.397,476.5,42.1,8.284
11:07:13.398,1789373233.399,476.74,42.356,8.356
11:07:13.400,1789373233.401,476.02,43.206,7.208
11:07:13.402,1789373233.402,476.5,42.908,7.77
11:07:13.403,1789373233.404,475.78,45.342,5.038
11:07:13.405,1789373233.405,476.26,42.862,7.66
11:07:13.406,1789373233.407,476.26,43.304,7.064
11:07:13.408,1789373233.409,476.5,41.868,8.61
11:07:13.410,1789373233.41,476.74,42.526,7.886
11:07:13.411,1789373233.412,476.26,42.386,8.056
11:07:13.413,1789373233.413,476.02,43.394,7.144
11:07:13.414,1789373233.415,475.78,43.186,7.236
11:07:13.416,1789373233.417,476.5,43.022,7.604
