iso,t_s,vDcInst,iq,i_trk_err
11:10:35.543,1789373435.544,474.32,41.994,8.686
11:10:35.545,1789373435.545,474.57,41.328,9.568
11:10:35.546,1789373435.547,474.32,43.39,7.186
11:10:35.548,1789373435.549,473.84,42.276,8.27
11:10:35.550,1789373435.55,473.84,42.872,8.41
11:10:35.551,1789373435.552,474.08,42.932,7.688
11:10:35.553,1789373435.553,474.08,42.396,8.576
11:10:35.554,1789373435.555,474.81,44.316,6.292
11:10:35.556,1789373435.557,473.84,42.888,7.844
11:10:35.558,1789373435.558,474.81,43.89,6.672
11:10:35.559,1789373435.56,474.08,43.28,7.362
11:10:35.561,1789373435.561,474.08,43.226,7.428
11:10:35.562,1789373435.563,473.36,43.55,7.056
11:10:35.564,1789373435.565,473.36,43.608,7.19
11:10:35.566,1789373435.566,473.84,43.786,6.756
11:10:35.567,1789373435.568,474.32,43.072,7.704
11:10:35.569,1789373435.569,474.32,43.4,7.218
11:10:35.570,1789373435.571,473.84,41.786,8.86
11:10:35.572,1789373435.573,473.84,41.978,8.5
11:10:35.574,1789373435.574,473.84,41.95,8.968
11:10:35.575,1789373435.576,474.08,42.152,8.634
11:10:35.577,1789373435.577,474.08,42.866,7.748
11:10:35.578,1789373435.579,474.57,43.214,7.434
11:10:35.580,1789373435.581,475.53,41.602,8.796
11:10:35.582,1789373435.582,475.78,40.822,9.808
11:10:35.583,1789373435.584,474.81,41.87,8.594
11:10:35.585,1789373435.585,473.84,39.712,10.952
11:10:35.586,1789373435.587,474.32,40.838,9.832
11:10:35.588,1789373435.589,475.29,40.666,10.152
11:10:35.590,1789373435.59,475.05,43.21,7.222
11:10:35.591,1789373435.592,474.81,41.114,9.234
11:10:35.593,1789373435.593,474.81,41.916,9.278
11:10:35.594,1789373435.595,474.81,42.254,8.156
11:10:35.596,1789373435.597,474.32,40.748,9.926
11:10:35.598,1789373435.598,474.32,42.622,7.854
11:10:35.599,1789373435.6,473.84,41.502,9.108
11:10:35.601,1789373435.601,474.08,43.632,6.9
11:10:35.602,1789373435.603,474.57,42.29,8.194
11:10:35.604,1789373435.605,474.32,42.572,8.36
11:10:35.606,1789373435.606,474.08,42.918,7.724
11:10:35.607,1789373435.608,474.57,42.06,9.03
11:10:35.609,1789373435.609,474.81,43.076,7.568
11:10:35.610,1789373435.611,475.05,42.144,8.54
11:10:35.612,1789373435.613,475.29,43.218,7.326
11:10:35.614,1789373435.614,474.57,42.38,8.302
11:10:35.615,1789373435.616,474.81,42.592,7.856
11:10:35.617,1789373435.617,474.57,42.764,7.92
11:10:35.618,1789373435.619,474.81,43.128,7.464
11:10:35.620,1789373435.621,474.32,44.476,6.012
11:10:35.622,1789373435.622,474.81,43.018,7.686
11:10:35.623,1789373435.624,475.53,41.922,8.554
11:10:35.625,1789373435.625,475.78,41.062,9.52
11:10:35.626,1789373435.627,475.05,41.978,8.548
11:10:35.628,1789373435.629,473.84,40.8,9.904
11:10:35.630,1789373435.63,474.08,41.636,9.054
11:10:35.631,1789373435.632,474.57,41.942,8.872
11:10:35.633,1789373435.633,475.05,43.298,7.302
11:10:35.634,1789373435.635,474.57,41.782,8.714
11:10:35.636,1789373435.637,474.57,41.144,9.708
11:10:35.638,1789373435.638,474.57,41.752,8.75
11:10:35.639,1789373435.64,473.84,40.182,10.5
11:10:35.641,1789373435.641,473.84,41.978,8.658
11:10:35.642,1789373435.643,473.84,40.692,10.05
11:10:35.644,1789373435.645,473.84,43.326,7.332
11:10:35.646,1789373435.646,474.57,41.348,9.212
11:10:35.647,1789373435.648,475.05,41.648,9.568
11:10:35.649,1789373435.649,474.32,42.334,8.398
11:10:35.650,1789373435.651,474.32,40.654,10.454
11:10:35.652,1789373435.653,474.32,42.314,8.352
11:10:35.654,1789373435.654,474.81,41.216,9.572
11:10:35.655,1789373435.656,475.29,42.946,7.662
11:10:35.657,1789373435.657,474.32,42.398,8.266
11:10:35.658,1789373435.659,474.32,42.566,8.314
11:10:35.660,1789373435.661,474.32,43.376,7.25
11:10:35.662,1789373435.662,474.57,42.984,7.94
11:10:35.663,1789373435.664,474.08,45.352,5.268
11:10:35.665,1789373435.665,474.08,43.074,7.668
11:10:35.666,1789373435.667,475.05,43.282,7.282
11:10:35.668,1789373435.669,475.05,41.984,8.654
11:10:35.670,1789373435.67,474.57,42.648,7.966
11:10:35.671,1789373435.672,473.84,42.332,8.276
11:10:35.673,1789373435.673,473.84,43.146,7.474
11:10:35.674,1789373435.675,473.84,43.512,7.088
11:10:35.676,1789373435.677,474.32,43.646,7.054
11:10:35.678,1789373435.678,474.32,43.274,7.344
11:10:35.679,1789373435.68,474.08,41.658,8.962
11:10:35.681,1789373435.681,473.84,42.11,8.386
11:10:35.682,1789373435.683,473.6,40.888,9.892
11:10:35.684,1789373435.685,473.84,41.572,9.164
11:10:35.686,1789373435.686,474.08,41.814,8.886
11:10:35.687,1789373435.688,474.32,43.588,6.994
11:10:35.689,1789373435.689,474.81,41.408,8.972
11:10:35.690,1789373435.691,475.53,41.012,9.92
11:10:35.692,1789373435.693,474.81,41.464,9.062
11:10:35.694,1789373435.694,474.32,39.506,11.158
11:10:35.695,1789373435.696,474.81,41.168,9.38
11:10:35.697,1789373435.697,475.53,40.392,10.396
11:10:35.698,1789373435.699,475.78,42.618,7.81
11:10:35.700,1789373435.701,475.05,40.898,9.424
11:10:35.702,1789373435.702,475.29,41.866,9.416
11:10:35.703,1789373435.704,475.53,41.836,8.614
11:10:35.705,1789373435.705,475.53,41.3,9.628
11:10:35.706,1789373435.707,475.29,43.762,6.65
11:10:35.708,1789373435.709,474.32,42.312,8.242
11:10:35.710,1789373435.71,474.81,43.48,6.876
11:10:35.711,1789373435.712,474.57,42.418,8.06
11:10:35.713,1789373435.713,474.81,42.518,8.15
11:10:35.714,1789373435.715,473.84,42.806,7.744
11:10:35.716,1789373435.717,474.08,42.958,8.144
11:10:35.718,1789373435.718,474.32,43.73,6.788
11:10:35.719,1789373435.72,474.81,42.77,7.922
11:10:35.721,1789373435.721,474.81,42.894,7.646
11:10:35.722,1789373435.723,475.05,41.474,9.146
11:10:35.724,1789373435.725,475.29,41.916,8.486
11:10:35.726,1789373435.726,474.81,41.898,8.752
11:10:35.727,1789373435.728,475.05,42.048,8.426
11:10:35.729,1789373435.729,474.81,43.404,7.0
11:10:35.730,1789373435.731,474.81,43.472,7.08
11:10:35.732,1789373435.733,475.78,42.498,7.842
11:10:35.734,1789373435.734,475.53,41.238,9.248
11:10:35.735,1789373435.736,475.29,41.804,8.626
11:10:35.737,1789373435.737,473.84,39.94,10.738
11:10:35.738,1789373435.739,474.57,40.656,9.964
11:10:35.740,1789373435.741,475.29,41.08,9.806
11:10:35.742,1789373435.742,475.29,42.938,7.652
11:10:35.743,1789373435.744,474.57,41.63,8.766
11:10:35.745,1789373435.745,474.81,41.576,9.458
11:10:35.746,1789373435.747,474.32,41.028,9.452
11:10:35.748,1789373435.749,474.57,39.944,10.792
11:10:35.750,1789373435.75,474.08,41.808,8.728
11:10:35.751,1789373435.752,474.08,40.83,9.908
11:10:35.753,1789373435.753,474.08,42.834,7.624
11:10:35.754,1789373435.755,474.08,41.942,8.642
11:10:35.756,1789373435.757,474.57,42.028,9.002
11:10:35.758,1789373435.758,473.84,41.922,8.798
11:10:35.759,1789373435.76,474.08,40.896,10.5
11:10:35.761,1789373435.761,474.81,42.362,8.37
11:10:35.762,1789373435.763,474.81,41.588,9.264
11:10:35.764,1789373435.765,474.81,42.9,7.824
11:10:35.766,1789373435.766,474.32,42.014,8.824
11:10:35.767,1789373435.768,474.57,42.786,8.068
11:10:35.769,1789373435.769,474.08,42.998,7.73
11:10:35.770,1789373435.771,474.32,42.716,8.168
11:10:35.772,1789373435.773,474.57,44.57,6.134
11:10:35.774,1789373435.774,474.57,43.188,7.694
11:10:35.775,1789373435.776,475.05,42.998,7.646
11:10:35.777,1789373435.777,475.29,41.574,9.124
11:10:35.778,1789373435.779,475.53,42.402,8.248
11:10:35.780,1789373435.781,473.84,41.634,9.086
11:10:35.782,1789373435.782,474.32,42.194,8.476
11:10:35.783,1789373435.784,474.57,43.172,7.59
11:10:35.785,1789373435.785,474.81,43.88,6.822
11:10:35.786,1789373435.787,474.08,43.156,7.356
11:10:35.788,1789373435.789,474.32,41.962,8.912
11:10:35.790,1789373435.79,474.08,42.246,8.33
11:10:35.791,1789373435.792,473.6,40.816,9.884
11:10:35.793,1789373435.793,473.6,42.086,8.51
11:10:35.794,1789373435.795,473.36,42.004,8.652
11:10:35.796,1789373435.797,473.6,43.966,6.594
11:10:35.798,1789373435.798,473.84,41.814,8.744
11:10:35.799,1789373435.8,474.57,41.826,9.242
11:10:35.801,1789373435.801,474.08,41.54,9.122
11:10:35.802,1789373435.803,474.08,40.04,10.9
11:10:35.804,1789373435.805,474.57,41.3,9.372
11:10:35.806,1789373435.806,475.05,40.686,10.096
11:10:35.807,1789373435.808,475.29,42.508,8.098
11:10:35.809,1789373435.809,474.57,41.542,9.05
11:10:35.810,1789373435.811,474.57,42.944,8.092
11:10:35.812,1789373435.813,474.57,42.466,8.054
11:10:35.814,1789373435.814,474.81,42.374,8.69
11:10:35.815,1789373435.816,474.32,44.758,5.776
