iso,t_s,vdc_units,iq_ref,v_demand
10:54:36.266,1789372476.266,474.82,50.646,243.36
10:54:36.267,1789372476.268,474.82,50.498,227.69
10:54:36.269,1789372476.269,474.82,50.544,230.61
10:54:36.270,1789372476.271,474.82,50.482,224.6
10:54:36.272,1789372476.273,474.82,50.384,219.4
10:54:36.274,1789372476.274,474.82,50.544,222.74
10:54:36.275,1789372476.276,474.82,50.434,240.19
10:54:36.277,1789372476.277,474.68,50.594,240.9
10:54:36.278,1789372476.279,474.68,50.458,243.18
10:54:36.280,1789372476.281,474.68,50.458,266.14
10:54:36.282,1789372476.282,474.68,50.35,260.5
10:54:36.283,1789372476.284,474.68,50.344,258.07
10:54:36.285,1789372476.285,474.68,50.478,234.02
10:54:36.286,1789372476.287,474.68,50.41,262.23
10:54:36.288,1789372476.289,474.68,50.602,240.34
10:54:36.290,1789372476.29,474.68,50.414,262.36
10:54:36.291,1789372476.292,474.68,50.552,266.27
10:54:36.293,1789372476.293,474.68,50.392,268.99
10:54:36.294,1789372476.295,474.68,50.4,280.95
10:54:36.296,1789372476.297,474.68,50.436,240.08
10:54:36.298,1789372476.298,474.68,50.45,271.7
10:54:36.299,1789372476.3,474.68,50.552,229.4
10:54:36.301,1789372476.301,474.68,50.496,246.92
10:54:36.302,1789372476.303,474.68,50.616,242.97
10:54:36.304,1789372476.305,474.68,50.468,235.77
10:54:36.306,1789372476.306,474.68,50.548,257.98
10:54:36.307,1789372476.308,474.68,50.5,246.03
10:54:36.309,1789372476.309,474.68,50.574,258.0
10:54:36.310,1789372476.311,474.68,50.568,222.8
10:54:36.312,1789372476.313,474.68,50.558,231.97
10:54:36.314,1789372476.314,474.68,50.602,221.56
10:54:36.315,1789372476.316,474.68,50.466,209.26
10:54:36.317,1789372476.317,474.68,50.622,230.77
10:54:36.318,1789372476.319,474.68,50.512,230.71
10:54:36.320,1789372476.321,474.68,50.644,239.81
10:54:36.322,1789372476.322,474.68,50.514,234.05
10:54:36.323,1789372476.324,474.68,50.492,243.89
10:54:36.325,1789372476.325,474.68,50.454,228.97
10:54:36.326,1789372476.327,474.68,50.422,229.86
10:54:36.328,1789372476.329,474.68,50.61,226.88
10:54:36.330,1789372476.33,474.68,50.556,251.11
10:54:36.331,1789372476.332,474.68,50.746,246.17
10:54:36.333,1789372476.333,474.68,50.558,249.18
10:54:36.334,1789372476.335,474.68,50.662,267.77
10:54:36.336,1789372476.337,474.68,50.524,267.05
10:54:36.338,1789372476.338,474.68,50.512,263.18
10:54:36.339,1789372476.34,474.68,50.602,231.22
10:54:36.341,1789372476.341,474.68,50.532,262.62
10:54:36.342,1789372476.343,474.68,50.69,233.26
10:54:36.344,1789372476.345,474.68,50.576,255.82
10:54:36.346,1789372476.346,474.68,50.666,264.88
10:54:36.347,1789372476.348,474.68,50.51,264.29
10:54:36.349,1789372476.349,474.68,50.54,278.97
10:54:36.350,1789372476.351,474.68,50.564,249.96
10:54:36.352,1789372476.353,474.68,50.556,276.07
10:54:36.354,1789372476.354,474.68,50.692,226.61
10:54:36.355,1789372476.356,474.68,50.606,246.68
10:54:36.357,1789372476.357,475.06,50.722,236.57
10:54:36.358,1789372476.359,475.06,50.588,223.69
10:54:36.360,1789372476.361,475.06,50.67,248.07
10:54:36.362,1789372476.362,475.06,50.58,234.01
10:54:36.363,1789372476.364,475.06,50.678,247.84
10:54:36.365,1789372476.365,475.06,50.596,230.05
10:54:36.366,1789372476.367,475.06,50.632,225.74
10:54:36.368,1789372476.369,475.06,50.65,215.6
10:54:36.370,1789372476.37,475.06,50.524,219.87
10:54:36.371,1789372476.372,475.06,50.698,229.37
10:54:36.373,1789372476.373,475.06,50.614,239.27
10:54:36.374,1789372476.375,475.06,50.772,243.38
10:54:36.376,1789372476.377,475.06,50.58,236.23
10:54:36.378,1789372476.378,475.06,50.63,248.63
10:54:36.379,1789372476.38,475.06,50.53,243.17
10:54:36.381,1789372476.381,475.06,50.464,240.62
10:54:36.382,1789372476.383,475.06,50.604,224.83
10:54:36.384,1789372476.385,475.06,50.51,251.03
10:54:36.386,1789372476.386,475.06,50.684,235.77
10:54:36.387,1789372476.388,475.06,50.536,245.7
10:54:36.389,1789372476.389,475.06,50.588,271.95
10:54:36.390,1789372476.391,475.06,50.432,275.81
10:54:36.392,1789372476.393,475.06,50.426,276.98
10:54:36.394,1789372476.394,475.06,50.5,243.74
10:54:36.395,1789372476.396,475.06,50.434,278.87
10:54:36.397,1789372476.397,475.06,50.646,229.74
10:54:36.398,1789372476.399,475.06,50.504,258.11
10:54:36.400,1789372476.401,475.06,50.646,252.19
10:54:36.402,1789372476.402,475.06,50.484,252.09
10:54:36.403,1789372476.404,475.06,50.516,270.26
10:54:36.405,1789372476.405,475.06,50.484,237.66
10:54:36.406,1789372476.407,475.06,50.558,261.51
10:54:36.408,1789372476.409,475.06,50.57,228.76
10:54:36.410,1789372476.41,475.06,50.568,234.39
10:54:36.411,1789372476.412,475.06,50.636,227.98
10:54:36.413,1789372476.413,475.06,50.51,224.86
10:54:36.414,1789372476.415,475.06,50.646,237.64
10:54:36.416,1789372476.417,475.06,50.572,235.64
10:54:36.418,1789372476.418,475.06,50.674,245.75
10:54:36.419,1789372476.42,475.06,50.55,225.85
10:54:36.421,1789372476.421,475.06,50.558,238.34
10:54:36.422,1789372476.423,475.06,50.534,224.04
10:54:36.424,1789372476.425,475.06,50.466,217.89
10:54:36.426,1789372476.426,475.06,50.642,223.84
10:54:36.427,1789372476.428,475.06,50.524,239.66
10:54:36.429,1789372476.429,475.06,50.706,238.3
10:54:36.430,1789372476.431,475.06,50.57,239.16
10:54:36.432,1789372476.433,475.06,50.582,262.31
10:54:36.434,1789372476.434,475.06,50.442,260.84
10:54:36.435,1789372476.436,475.06,50.436,255.79
10:54:36.437,1789372476.437,474.64,50.532,234.57
10:54:36.438,1789372476.439,474.64,50.456,259.03
10:54:36.440,1789372476.441,474.64,50.658,235.91
10:54:36.442,1789372476.442,474.64,50.484,257.31
10:54:36.443,1789372476.444,474.64,50.596,267.47
10:54:36.445,1789372476.445,474.64,50.434,271.64
10:54:36.446,1789372476.447,474.64,50.464,281.15
10:54:36.448,1789372476.449,474.64,50.514,241.21
10:54:36.450,1789372476.45,474.64,50.526,273.84
10:54:36.451,1789372476.452,474.64,50.642,228.35
10:54:36.453,1789372476.453,474.64,50.584,249.95
10:54:36.454,1789372476.455,474.64,50.682,241.5
10:54:36.456,1789372476.457,474.64,50.54,236.22
10:54:36.458,1789372476.458,474.64,50.596,259.64
10:54:36.459,1789372476.46,474.64,50.544,245.49
10:54:36.461,1789372476.461,474.64,50.572,262.41
10:54:36.462,1789372476.463,474.64,50.554,223.33
10:54:36.464,1789372476.465,474.64,50.55,232.49
