iso,t_s,vDcInst,iq,i_trk_err
11:02:38.794,1789372958.794,475.78,41.532,9.078
11:02:38.796,1789372958.796,475.05,43.546,7.122
11:02:38.797,1789372958.798,474.81,42.436,8.146
11:02:38.799,1789372958.799,475.53,42.628,8.178
11:02:38.800,1789372958.801,475.78,43.864,6.706
11:02:38.802,1789372958.802,476.26,43.444,7.396
11:02:38.804,1789372958.804,476.26,43.95,6.542
11:02:38.805,1789372958.806,476.74,42.138,8.404
11:02:38.807,1789372958.807,476.02,42.814,7.64
11:02:38.808,1789372958.809,475.78,41.36,9.258
11:02:38.810,1789372958.81,476.02,41.87,8.574
11:02:38.812,1789372958.812,476.74,42.786,7.818
11:02:38.813,1789372958.814,477.23,43.606,6.828
11:02:38.815,1789372958.815,476.5,43.914,6.364
11:02:38.816,1789372958.817,476.5,42.26,8.366
11:02:38.818,1789372958.818,476.26,41.344,9.028
11:02:38.820,1789372958.82,476.5,40.462,10.084
11:02:38.821,1789372958.822,476.5,41.848,8.526
11:02:38.823,1789372958.823,476.02,41.15,9.41
11:02:38.824,1789372958.825,476.02,42.052,8.46
11:02:38.826,1789372958.826,475.78,42.094,8.486
11:02:38.828,1789372958.828,476.26,42.576,7.868
11:02:38.829,1789372958.83,475.78,41.19,9.264
11:02:38.831,1789372958.831,475.53,40.736,10.248
11:02:38.832,1789372958.833,475.53,41.87,8.564
11:02:38.834,1789372958.834,476.02,40.58,10.02
11:02:38.836,1789372958.836,476.02,42.086,8.53
11:02:38.837,1789372958.838,475.78,41.374,9.47
11:02:38.839,1789372958.839,475.53,42.938,7.666
11:02:38.840,1789372958.841,475.05,42.134,8.488
11:02:38.842,1789372958.842,475.53,42.32,8.688
11:02:38.844,1789372958.844,476.02,43.378,7.27
11:02:38.845,1789372958.846,476.26,42.27,8.58
11:02:38.847,1789372958.847,476.26,42.672,7.886
11:02:38.848,1789372958.849,476.98,41.914,8.78
11:02:38.850,1789372958.85,476.02,42.962,7.618
11:02:38.852,1789372958.852,475.78,41.84,8.884
11:02:38.853,1789372958.854,475.53,42.48,8.328
11:02:38.855,1789372958.855,476.5,42.99,7.674
11:02:38.856,1789372958.857,476.98,44.016,6.666
11:02:38.858,1789372958.858,476.5,45.09,5.412
11:02:38.860,1789372958.86,476.26,42.562,8.132
11:02:38.861,1789372958.862,475.78,42.406,8.208
11:02:38.863,1789372958.863,475.53,41.148,9.536
11:02:38.864,1789372958.865,475.78,42.338,8.218
11:02:38.866,1789372958.866,475.53,42.166,8.462
11:02:38.868,1789372958.868,475.78,43.5,7.064
11:02:38.869,1789372958.87,475.29,42.96,7.626
11:02:38.871,1789372958.871,475.78,42.452,8.28
11:02:38.872,1789372958.873,475.29,41.324,9.316
11:02:38.874,1789372958.874,475.29,40.638,10.386
11:02:38.876,1789372958.876,475.53,41.592,9.058
11:02:38.877,1789372958.878,475.53,40.864,9.948
11:02:38.879,1789372958.879,475.78,42.368,8.384
11:02:38.880,1789372958.881,475.53,41.218,9.558
11:02:38.882,1789372958.882,475.53,42.918,7.952
11:02:38.884,1789372958.884,475.05,42.002,8.682
11:02:38.885,1789372958.886,475.78,41.986,9.34
11:02:38.887,1789372958.887,476.02,43.59,7.15
11:02:38.888,1789372958.889,475.78,41.87,8.96
11:02:38.890,1789372958.89,476.26,43.248,7.368
11:02:38.892,1789372958.892,476.74,41.888,8.884
11:02:38.893,1789372958.894,476.02,43.034,7.56
11:02:38.895,1789372958.895,475.05,42.326,8.298
11:02:38.896,1789372958.897,475.53,42.508,8.446
11:02:38.898,1789372958.898,476.26,43.182,7.372
11:02:38.900,1789372958.9,476.74,43.578,7.228
11:02:38.901,1789372958.902,476.74,44.81,5.666
11:02:38.903,1789372958.903,476.26,42.634,7.942
11:02:38.904,1789372958.905,475.29,43.318,7.204
11:02:38.906,1789372958.906,475.05,42.202,8.434
11:02:38.908,1789372958.908,475.05,42.64,7.836
11:02:38.909,1789372958.91,475.29,43.194,7.322
11:02:38.911,1789372958.911,475.05,44.346,6.15
11:02:38.912,1789372958.913,475.29,43.19,7.196
11:02:38.914,1789372958.914,476.02,42.142,8.552
11:02:38.916,1789372958.916,475.53,41.274,9.242
11:02:38.917,1789372958.918,475.29,40.14,10.53
11:02:38.919,1789372958.919,475.53,40.872,9.638
11:02:38.920,1789372958.921,476.02,40.692,10.072
11:02:38.922,1789372958.922,476.26,41.716,8.838
11:02:38.924,1789372958.924,476.02,41.004,9.414
11:02:38.925,1789372958.926,476.26,42.3,8.562
11:02:38.927,1789372958.927,476.02,41.212,9.234
11:02:38.928,1789372958.929,476.74,41.086,10.062
11:02:38.930,1789372958.93,476.5,43.652,6.872
11:02:38.932,1789372958.932,476.02,40.92,9.674
11:02:38.933,1789372958.934,476.74,42.158,8.276
11:02:38.935,1789372958.935,477.23,40.966,9.588
11:02:38.936,1789372958.937,476.74,42.164,8.404
11:02:38.938,1789372958.938,476.26,41.844,8.628
11:02:38.940,1789372958.94,476.26,42.562,8.668
11:02:38.941,1789372958.942,476.02,43.638,6.8
11:02:38.943,1789372958.943,476.5,43.072,7.558
11:02:38.944,1789372958.945,477.23,44.02,6.434
11:02:38.946,1789372958.946,476.02,42.384,8.128
11:02:38.948,1789372958.948,475.29,43.24,7.224
11:02:38.949,1789372958.95,475.05,42.326,8.278
11:02:38.951,1789372958.951,475.78,42.538,7.916
11:02:38.952,1789372958.953,476.02,43.374,7.064
11:02:38.954,1789372958.954,476.02,43.974,6.578
11:02:38.956,1789372958.956,476.26,43.006,7.364
11:02:38.957,1789372958.958,476.98,41.54,9.042
11:02:38.959,1789372958.959,476.74,41.686,8.782
11:02:38.960,1789372958.961,476.02,39.892,10.724
11:02:38.962,1789372958.962,476.26,40.466,10.026
11:02:38.964,1789372958.964,476.98,40.978,9.786
11:02:38.965,1789372958.966,476.98,42.572,8.014
11:02:38.967,1789372958.967,476.5,41.666,8.668
11:02:38.968,1789372958.969,476.74,41.672,9.242
11:02:38.970,1789372958.97,476.5,40.56,9.898
11:02:38.972,1789372958.972,476.74,40.02,10.838
11:02:38.973,1789372958.974,476.5,41.938,8.556
11:02:38.975,1789372958.975,476.26,40.682,10.022
11:02:38.976,1789372958.977,476.26,42.314,8.202
11:02:38.978,1789372958.978,476.26,41.344,9.362
11:02:38.980,1789372958.98,476.5,42.224,8.458
11:02:38.981,1789372958.982,475.78,41.84,8.742
11:02:38.983,1789372958.983,475.53,41.712,9.696
11:02:38.984,1789372958.985,476.02,43.164,7.446
11:02:38.986,1789372958.986,475.78,41.762,9.02
11:02:38.988,1789372958.988,476.02,43.046,7.574
11:02:38.989,1789372958.99,476.02,41.84,8.926
11:02:38.991,1789372958.991,475.29,42.974,7.862
11:02:38.992,1789372958.993,475.29,42.894,7.858
11:02:38.994,1789372958.994,475.78,42.562,8.23
11:02:38.996,1789372958.996,476.02,44.294,6.392
11:02:38.997,1789372958.998,476.5,43.462,7.458
11:02:38.999,1789372958.999,476.74,43.044,7.584
11:02:39.000,1789372959.001,477.23,41.924,8.788
11:02:39.002,1789372959.002,476.5,42.562,8.068
11:02:39.004,1789372959.004,475.53,41.002,9.832
11:02:39.005,1789372959.006,476.02,41.308,9.346
11:02:39.007,1789372959.007,476.74,42.152,8.752
11:02:39.008,1789372959.009,476.98,43.592,7.112
11:02:39.010,1789372959.01,476.5,42.858,7.662
11:02:39.012,1789372959.012,476.5,41.938,8.96
11:02:39.013,1789372959.014,475.78,41.582,8.976
11:02:39.015,1789372959.015,475.78,40.584,10.138
11:02:39.016,1789372959.017,476.02,41.992,8.584
11:02:39.018,1789372959.018,475.29,41.594,9.124
11:02:39.020,1789372959.02,475.05,43.338,7.198
11:02:39.021,1789372959.022,474.57,41.896,8.714
11:02:39.023,1789372959.023,475.53,42.442,8.5
11:02:39.024,1789372959.025,475.29,41.702,8.964
11:02:39.026,1789372959.026,475.05,41.214,10.038
11:02:39.028,1789372959.028,474.81,42.632,8.012
11:02:39.029,1789372959.03,475.53,41.654,9.114
11:02:39.031,1789372959.031,475.53,42.796,7.844
11:02:39.032,1789372959.033,475.53,41.992,8.748
11:02:39.034,1789372959.034,475.29,42.79,8.068
11:02:39.036,1789372959.036,475.53,42.788,7.902
11:02:39.037,1789372959.038,476.02,42.752,8.232
11:02:39.039,1789372959.039,476.5,44.582,6.106
11:02:39.040,1789372959.041,476.5,43.366,7.458
11:02:39.042,1789372959.042,476.26,43.282,7.244
11:02:39.044,1789372959.044,476.98,42.038,8.548
11:02:39.045,1789372959.046,476.5,42.842,7.654
11:02:39.047,1789372959.047,475.53,41.988,8.576
11:02:39.048,1789372959.049,475.29,42.446,8.044
11:02:39.050,1789372959.05,475.78,43.376,7.186
11:02:39.052,1789372959.052,476.26,43.95,6.602
11:02:39.053,1789372959.054,476.26,43.23,7.172
11:02:39.055,1789372959.055,476.02,41.986,8.598
11:02:39.056,1789372959.057,474.81,42.534,7.844
11:02:39.058,1789372959.058,475.05,40.754,9.82
11:02:39.060,1789372959.06,475.29,41.646,8.848
11:02:39.061,1789372959.062,475.29,41.67,8.944
11:02:39.063,1789372959.063,475.29,43.746,6.652
11:02:39.064,1789372959.065,475.05,42.008,8.39
11:02:39.066,1789372959.066,476.02,42.078,8.788
11:02:39.068,1789372959.068,475.78,41.446,9.05
11:02:39.069,1789372959.07,475.53,39.858,10.886
11:02:39.071,1789372959.071,475.78,41.18,9.394
11:02:39.072,1789372959.073,476.74,40.164,10.51
11:02:39.074,1789372959.074,476.98,42.038,8.454
11:02:39.076,1789372959.076,476.74,41.09,9.388
11:02:39.077,1789372959.078,476.5,42.51,8.422
11:02:39.079,1789372959.079,476.26,42.284,8.166
11:02:39.080,1789372959.081,476.74,42.368,8.576
11:02:39.082,1789372959.082,476.74,44.802,5.688
11:02:39.084,1789372959.084,476.26,42.408,8.12
11:02:39.085,1789372959.086,476.5,43.15,7.224
11:02:39.087,1789372959.087,476.98,42.136,8.36
11:02:39.088,1789372959.089,476.5,42.82,7.606
11:02:39.090,1789372959.09,475.78,42.544,7.902
11:02:39.092,1789372959.092,475.78,43.06,7.534
11:02:39.093,1789372959.094,475.78,43.488,6.944
11:02:39.095,1789372959.095,476.26,43.348,7.298
11:02:39.096,1789372959.097,476.5,42.624,7.982
11:02:39.098,1789372959.098,476.5,41.592,8.984
11:02:39.100,1789372959.1,475.78,42.52,7.912
11:02:39.101,1789372959.102,475.29,41.178,9.486
11:02:39.103,1789372959.103,475.29,41.868,8.662
11:02:39.104,1789372959.105,475.53,42.068,8.482
11:02:39.106,1789372959.106,475.78,43.7,6.828
11:02:39.108,1789372959.108,476.02,42.13,8.262
11:02:39.109,1789372959.11,476.74,41.186,9.556
11:02:39.111,1789372959.111,476.26,41.152,9.38
11:02:39.112,1789372959.113,475.78,39.378,11.332
11:02:39.114,1789372959.114,476.26,40.922,9.698
11:02:39.116,1789372959.116,476.74,40.036,10.792
11:02:39.117,1789372959.118,476.98,42.642,7.918
11:02:39.119,1789372959.119,476.26,41.28,9.23
11:02:39.120,1789372959.121,476.02,42.322,9.018
11:02:39.122,1789372959.122,475.78,41.948,8.66
11:02:39.124,1789372959.124,476.26,41.548,9.76
11:02:39.125,1789372959.126,475.53,44.5,6.15
11:02:39.127,1789372959.127,475.29,42.224,8.504
