iso,t_s,vDcInst,iq,i_trk_err
11:11:09.052,1789373469.053,475.29,41.42,8.99
11:11:09.054,1789373469.054,474.81,40.802,9.68
11:11:09.055,1789373469.056,474.08,43.15,7.248
11:11:09.057,1789373469.057,473.36,41.29,9.23
11:11:09.059,1789373469.059,474.08,42.072,8.886
11:11:09.060,1789373469.061,474.57,41.972,8.5
11:11:09.062,1789373469.062,474.81,41.362,9.482
11:11:09.063,1789373469.064,474.81,42.886,7.524
11:11:09.065,1789373469.065,475.05,40.704,9.918
11:11:09.067,1789373469.067,474.81,42.33,8.16
11:11:09.068,1789373469.069,474.32,41.064,9.544
11:11:09.070,1789373469.07,474.81,42.256,8.756
11:11:09.071,1789373469.072,475.05,42.62,7.872
11:11:09.073,1789373469.073,476.02,43.07,7.896
11:11:09.075,1789373469.075,475.53,45.344,5.112
11:11:09.076,1789373469.077,475.53,41.842,8.722
11:11:09.078,1789373469.078,475.05,41.982,8.57
11:11:09.079,1789373469.08,475.05,41.226,9.364
11:11:09.081,1789373469.081,475.29,42.822,7.776
11:11:09.083,1789373469.083,474.81,42.88,7.562
11:11:09.084,1789373469.085,475.05,43.358,7.076
11:11:09.086,1789373469.086,474.81,44.006,6.354
11:11:09.087,1789373469.088,475.53,42.782,7.754
11:11:09.089,1789373469.089,474.57,42.944,7.624
11:11:09.091,1789373469.091,474.57,41.05,9.606
11:11:09.092,1789373469.093,474.08,42.468,8.012
11:11:09.094,1789373469.094,474.32,41.68,9.024
11:11:09.095,1789373469.096,474.57,41.792,8.734
11:11:09.097,1789373469.097,475.05,42.082,8.536
11:11:09.099,1789373469.099,475.05,42.886,7.682
11:11:09.100,1789373469.101,474.32,41.528,9.012
11:11:09.102,1789373469.102,474.81,41.626,9.344
11:11:09.103,1789373469.104,475.05,41.534,9.032
11:11:09.105,1789373469.105,475.05,40.332,10.328
11:11:09.107,1789373469.107,474.57,41.304,9.348
11:11:09.108,1789373469.109,475.29,40.648,10.26
11:11:09.110,1789373469.11,475.05,42.498,8.234
11:11:09.111,1789373469.112,474.08,40.696,9.98
11:11:09.113,1789373469.113,474.32,41.952,9.328
11:11:09.115,1789373469.115,474.81,41.584,9.05
11:11:09.116,1789373469.117,475.53,41.406,9.828
11:11:09.118,1789373469.118,475.29,43.994,6.626
11:11:09.119,1789373469.12,474.81,40.858,9.944
11:11:09.121,1789373469.121,474.57,42.47,8.184
11:11:09.123,1789373469.123,474.08,41.02,9.84
11:11:09.124,1789373469.125,475.05,42.484,8.34
11:11:09.126,1789373469.126,474.81,43.22,7.426
11:11:09.127,1789373469.128,475.05,43.756,7.542
11:11:09.129,1789373469.129,474.32,44.99,5.632
11:11:09.131,1789373469.131,474.57,42.62,8.098
11:11:09.132,1789373469.133,474.08,43.31,7.364
11:11:09.134,1789373469.134,473.84,41.778,9.074
11:11:09.135,1789373469.136,473.6,43.148,7.666
11:11:09.137,1789373469.137,473.84,42.872,7.934
11:11:09.139,1789373469.139,474.57,42.878,7.732
11:11:09.140,1789373469.141,475.05,43.954,6.634
11:11:09.142,1789373469.142,474.57,43.482,7.272
11:11:09.143,1789373469.144,474.08,42.386,8.25
11:11:09.145,1789373469.145,474.57,41.87,9.068
11:11:09.147,1789373469.147,474.57,42.636,8.024
11:11:09.148,1789373469.149,474.57,41.278,9.434
11:11:09.150,1789373469.15,474.81,41.484,9.142
11:11:09.151,1789373469.152,474.81,42.126,8.802
11:11:09.153,1789373469.153,474.81,43.386,7.362
11:11:09.155,1789373469.155,473.6,42.224,8.346
11:11:09.156,1789373469.157,473.84,41.828,9.248
11:11:09.158,1789373469.158,474.08,41.388,9.16
11:11:09.159,1789373469.16,475.05,40.47,10.276
11:11:09.161,1789373469.161,475.29,41.798,8.74
11:11:09.163,1789373469.163,474.81,41.014,9.838
11:11:09.164,1789373469.165,474.32,42.876,7.634
11:11:09.166,1789373469.166,473.12,41.348,9.39
11:11:09.167,1789373469.168,474.08,42.756,8.068
11:11:09.169,1789373469.169,474.32,42.596,7.954
11:11:09.171,1789373469.171,474.32,42.678,8.666
11:11:09.172,1789373469.173,473.84,44.1,6.382
11:11:09.174,1789373469.174,474.08,41.648,8.968
11:11:09.175,1789373469.176,473.84,42.79,7.786
11:11:09.177,1789373469.177,473.84,41.048,9.682
11:11:09.179,1789373469.179,473.84,42.816,8.158
11:11:09.180,1789373469.181,474.32,42.882,7.68
11:11:09.182,1789373469.182,475.29,43.138,7.726
11:11:09.183,1789373469.184,475.05,44.636,5.91
11:11:09.185,1789373469.185,475.05,42.466,8.246
11:11:09.187,1789373469.187,474.57,42.31,8.266
11:11:09.188,1789373469.189,474.81,41.488,9.156
11:11:09.190,1789373469.19,474.57,43.316,7.28
11:11:09.191,1789373469.192,474.32,42.24,8.298
11:11:09.193,1789373469.193,474.81,42.194,8.166
11:11:09.195,1789373469.195,475.05,43.382,7.096
11:11:09.196,1789373469.197,475.29,43.38,7.086
11:11:09.198,1789373469.198,474.32,43.408,7.064
11:11:09.199,1789373469.2,473.84,41.658,9.052
11:11:09.201,1789373469.201,473.6,41.914,8.554
11:11:09.203,1789373469.203,474.57,40.914,9.682
11:11:09.204,1789373469.205,474.81,41.206,9.25
11:11:09.206,1789373469.206,475.29,41.106,9.542
11:11:09.207,1789373469.208,474.57,42.726,7.848
11:11:09.209,1789373469.209,473.6,41.546,9.122
11:11:09.211,1789373469.211,474.08,42.542,8.236
11:11:09.212,1789373469.213,474.32,41.754,8.77
11:11:09.214,1789373469.214,474.57,41.05,9.746
11:11:09.215,1789373469.216,474.57,42.004,8.544
11:11:09.217,1789373469.217,474.81,40.414,10.358
11:11:09.219,1789373469.219,474.57,41.992,8.72
11:11:09.220,1789373469.221,474.32,40.458,10.3
11:11:09.222,1789373469.222,474.08,42.45,8.594
11:11:09.223,1789373469.224,474.81,41.97,8.656
11:11:09.225,1789373469.225,475.78,42.282,9.002
11:11:09.227,1789373469.227,475.53,44.62,6.002
11:11:09.228,1789373469.229,474.57,41.42,9.274
11:11:09.230,1789373469.23,474.08,42.594,8.056
11:11:09.231,1789373469.232,474.08,41.39,9.354
11:11:09.233,1789373469.233,474.32,43.342,7.356
11:11:09.235,1789373469.235,474.08,42.994,7.582
11:11:09.236,1789373469.237,474.32,42.97,7.868
11:11:09.238,1789373469.238,474.81,44.124,6.39
11:11:09.239,1789373469.24,475.29,42.848,7.842
11:11:09.241,1789373469.241,474.32,43.768,6.94
11:11:09.243,1789373469.243,474.32,41.936,8.838
11:11:09.244,1789373469.245,473.84,43.706,6.928
11:11:09.246,1789373469.246,473.84,42.324,8.49
11:11:09.247,1789373469.248,474.57,42.408,8.15
11:11:09.249,1789373469.249,474.81,43.102,7.52
11:11:09.251,1789373469.251,474.57,43.414,7.244
11:11:09.252,1789373469.253,473.36,42.574,8.022
11:11:09.254,1789373469.254,474.08,42.568,8.388
11:11:09.255,1789373469.256,474.32,42.216,8.386
11:11:09.257,1789373469.257,474.32,40.884,9.802
11:11:09.259,1789373469.259,474.57,41.05,9.684
11:11:09.260,1789373469.261,474.81,41.238,9.746
11:11:09.262,1789373469.262,474.57,42.686,8.276
11:11:09.263,1789373469.264,474.08,40.99,9.782
11:11:09.265,1789373469.265,474.08,42.496,8.562
11:11:09.267,1789373469.267,474.32,41.388,9.238
11:11:09.268,1789373469.269,475.53,41.506,9.568
11:11:09.270,1789373469.27,474.81,43.692,6.892
11:11:09.271,1789373469.272,474.81,41.05,9.712
11:11:09.273,1789373469.273,474.32,42.386,8.228
11:11:09.275,1789373469.275,473.84,41.062,9.762
11:11:09.276,1789373469.277,474.08,42.95,7.698
11:11:09.278,1789373469.278,474.08,43.024,7.508
11:11:09.279,1789373469.28,474.08,43.918,7.538
11:11:09.281,1789373469.281,473.84,44.492,6.042
11:11:09.283,1789373469.283,474.32,42.388,8.256
11:11:09.284,1789373469.285,473.6,43.368,7.302
11:11:09.286,1789373469.286,473.84,41.68,9.14
11:11:09.287,1789373469.288,473.6,43.7,7.128
11:11:09.289,1789373469.289,473.84,43.222,7.498
11:11:09.291,1789373469.291,474.57,43.438,7.142
11:11:09.292,1789373469.293,474.57,44.432,6.064
11:11:09.294,1789373469.294,474.57,43.694,6.956
11:11:09.295,1789373469.296,473.6,43.464,7.038
11:11:09.297,1789373469.297,474.08,42.124,8.642
11:11:09.299,1789373469.299,474.32,42.886,7.614
11:11:09.300,1789373469.301,474.57,41.65,8.974
11:11:09.302,1789373469.302,474.81,41.534,8.88
11:11:09.303,1789373469.304,475.05,42.378,8.41
11:11:09.305,1789373469.305,475.29,43.164,7.484
11:11:09.307,1789373469.307,474.08,42.556,7.928
11:11:09.308,1789373469.309,474.08,41.944,8.904
11:11:09.310,1789373469.31,474.57,41.286,9.194
11:11:09.311,1789373469.312,475.05,40.754,9.96
11:11:09.313,1789373469.313,474.81,42.108,8.348
11:11:09.315,1789373469.315,474.57,40.612,10.116
11:11:09.316,1789373469.317,474.32,42.048,8.572
11:11:09.318,1789373469.318,473.36,40.578,10.148
11:11:09.319,1789373469.32,474.57,42.478,8.134
11:11:09.321,1789373469.321,474.57,41.9,8.588
11:11:09.323,1789373469.323,474.81,42.37,8.804
11:11:09.324,1789373469.325,474.32,43.258,7.174
11:11:09.326,1789373469.326,474.57,41.002,9.57
11:11:09.327,1789373469.328,474.32,42.43,8.198
11:11:09.329,1789373469.329,474.08,40.526,10.286
11:11:09.331,1789373469.331,474.32,42.762,8.13
11:11:09.332,1789373469.333,474.32,42.284,8.318
11:11:09.334,1789373469.334,475.05,42.624,8.442
11:11:09.335,1789373469.336,475.53,43.776,6.906
11:11:09.337,1789373469.337,475.53,42.494,8.348
11:11:09.339,1789373469.339,474.32,42.64,7.95
11:11:09.340,1789373469.341,474.32,41.668,9.04
11:11:09.342,1789373469.342,474.57,43.504,7.106
11:11:09.343,1789373469.344,474.81,42.3,8.346
11:11:09.345,1789373469.345,475.05,42.212,8.24
11:11:09.347,1789373469.347,475.53,43.286,7.26
11:11:09.348,1789373469.349,475.53,43.538,7.01
11:11:09.350,1789373469.35,474.32,44.09,6.386
11:11:09.351,1789373469.352,474.08,41.65,9.128
11:11:09.353,1789373469.353,474.57,41.946,8.624
11:11:09.355,1789373469.355,475.29,40.836,9.798
11:11:09.356,1789373469.357,475.29,41.654,8.818
11:11:09.358,1789373469.358,475.53,41.726,9.08
11:11:09.359,1789373469.36,474.81,42.884,7.922
11:11:09.361,1789373469.361,473.6,41.838,8.876
11:11:09.363,1789373469.363,474.08,42.572,8.13
11:11:09.364,1789373469.365,474.32,41.886,8.684
11:11:09.366,1789373469.366,474.57,41.368,9.452
11:11:09.367,1789373469.368,474.32,42.244,8.314
11:11:09.369,1789373469.369,474.32,40.478,10.274
11:11:09.371,1789373469.371,474.08,41.966,8.776
11:11:09.372,1789373469.373,473.84,40.082,10.716
11:11:09.374,1789373469.374,473.84,42.55,8.476
11:11:09.375,1789373469.376,474.57,41.398,9.304
11:11:09.377,1789373469.377,475.53,42.204,9.284
11:11:09.379,1789373469.379,475.78,43.848,6.848
11:11:09.380,1789373469.381,475.05,41.096,9.65
11:11:09.382,1789373469.382,474.57,42.278,8.344
11:11:09.383,1789373469.384,474.57,41.112,9.662
11:11:09.385,1789373469.385,474.08,43.376,7.31
11:11:09.387,1789373469.387,473.84,43.234,7.374
11:11:09.388,1789373469.389,474.32,43.266,7.772
11:11:09.390,1789373469.39,474.57,44.388,6.142
11:11:09.391,1789373469.392,474.81,43.224,7.506
11:11:09.393,1789373469.393,474.08,44.722,5.906
