file,start,end,n,dt_ms,trip,names,ch0_min,ch0_max,ch1_min,ch1_max,ch2_min,ch2_max
ring_135431.csv,13:54:20.916,13:54:31.116,256,40.0,0,wm_hat_hz/iq/iq_shed,41.9,46.714,39.984,45.438,1.0,1.0
ring_135505.csv,13:54:54.862,13:55:05.062,256,40.0,0,wm_hat_hz/iq/iq_shed,41.628,46.804,39.71,45.576,1.0,1.0
ring_135538.csv,13:55:28.568,13:55:38.768,256,40.0,0,wm_hat_hz/iq/iq_shed,41.732,46.474,39.93,44.754,1.0,1.0
ring_135613.csv,13:56:03.330,13:56:13.530,256,40.0,0,wm_hat_hz/iq/iq_shed,42.0,46.682,39.476,45.652,1.0,1.0
ring_135648.csv,13:56:37.837,13:56:48.037,256,40.0,0,wm_hat_hz/iq/iq_shed,41.68,46.634,39.89,45.388,1.0,1.0
ring_135721.csv,13:57:11.479,13:57:21.679,256,40.0,0,wm_hat_hz/iq/iq_shed,41.714,46.926,39.406,45.69,1.0,1.0
ring_135755.csv,13:57:45.219,13:57:55.419,256,40.0,0,wm_hat_hz/iq/iq_shed,41.84,46.652,39.588,45.062,1.0,1.0
ring_144004.csv,14:39:54.066,14:40:04.266,256,40.0,0,wm_hat_hz/iq/iq_shed,6.898,11.46,-1.198,3.424,1.0,1.0
ring_144038.csv,14:40:27.997,14:40:38.197,256,40.0,0,wm_hat_hz/iq/iq_shed,15.414,19.856,1.94,6.336,1.0,1.0
ring_144112.csv,14:41:02.774,14:41:12.974,256,40.0,0,wm_hat_hz/iq/iq_shed,23.936,27.876,4.934,10.54,1.0,1.0
ring_144146.csv,14:41:36.674,14:41:46.874,256,40.0,0,wm_hat_hz/iq/iq_shed,30.88,36.246,15.132,22.276,1.0,1.0
ring_144220.csv,14:42:10.461,14:42:20.661,256,40.0,0,wm_hat_hz/iq/iq_shed,39.182,43.576,29.542,38.212,1.0,1.0
ring_144254.csv,14:42:44.344,14:42:54.544,256,40.0,0,wm_hat_hz/iq/iq_shed,40.45,44.324,33.414,39.336,1.0,1.0
ring_144329.csv,14:43:19.202,14:43:29.402,256,40.0,0,wm_hat_hz/iq/iq_shed,40.604,44.434,34.04,39.352,1.0,1.0
ring_144403.csv,14:43:52.925,14:44:03.125,256,40.0,0,wm_hat_hz/iq/iq_shed,40.72,44.244,33.798,40.692,1.0,1.0
ring_144436.csv,14:44:26.617,14:44:36.817,256,40.0,0,wm_hat_hz/iq/iq_shed,40.838,43.908,33.484,38.656,1.0,1.0
ring_144510.csv,14:45:00.467,14:45:10.667,256,40.0,0,wm_hat_hz/iq/iq_shed,40.722,44.544,33.12,39.702,1.0,1.0
ring_144544.csv,14:45:34.158,14:45:44.358,256,40.0,0,wm_hat_hz/iq/iq_shed,40.836,44.298,32.928,39.438,1.0,1.0
ring_144618.csv,14:46:07.865,14:46:18.065,256,40.0,0,wm_hat_hz/iq/iq_shed,40.832,44.124,33.414,39.05,1.0,1.0
ring_144652.csv,14:46:42.580,14:46:52.780,256,40.0,0,wm_hat_hz/iq/iq_shed,40.464,44.114,32.932,39.908,1.0,1.0
ring_144726.csv,14:47:16.526,14:47:26.726,256,40.0,0,wm_hat_hz/iq/iq_shed,40.296,43.954,33.276,39.116,1.0,1.0
ring_144801.csv,14:47:51.288,14:48:01.488,256,40.0,0,wm_hat_hz/iq/iq_shed,40.726,43.672,33.056,37.392,1.0,1.0
ring_144836.csv,14:48:26.196,14:48:36.396,256,40.0,0,wm_hat_hz/iq/iq_shed,40.292,43.87,33.038,38.012,1.0,1.0
ring_144910.csv,14:49:00.239,14:49:10.439,256,40.0,0,wm_hat_hz/iq/iq_shed,40.354,44.218,32.862,38.4,1.0,1.0
ring_144944.csv,14:49:33.962,14:49:44.162,256,40.0,0,wm_hat_hz/iq/iq_shed,40.472,44.004,32.31,37.794,1.0,1.0
ring_145018.csv,14:50:08.165,14:50:18.365,256,40.0,0,wm_hat_hz/iq/iq_shed,40.358,44.154,32.04,38.32,1.0,1.0
ring_145052.csv,14:50:41.839,14:50:52.039,256,40.0,0,wm_hat_hz/iq/iq_shed,40.196,43.938,32.304,37.738,1.0,1.0
ring_145125.csv,14:51:15.514,14:51:25.714,256,40.0,0,wm_hat_hz/iq/iq_shed,40.3,43.906,32.526,37.54,1.0,1.0
ring_145159.csv,14:51:49.797,14:51:59.997,256,40.0,0,wm_hat_hz/iq/iq_shed,40.432,43.672,32.03,37.314,1.0,1.0
ring_145233.csv,14:52:23.424,14:52:33.624,256,40.0,0,wm_hat_hz/iq/iq_shed,40.356,43.752,32.418,37.274,1.0,1.0
ring_145307.csv,14:52:57.164,14:53:07.364,256,40.0,0,wm_hat_hz/iq/iq_shed,40.136,43.678,31.96,36.984,1.0,1.0
ring_145340.csv,14:53:30.759,14:53:40.959,256,40.0,0,wm_hat_hz/iq/iq_shed,40.368,44.022,31.85,37.616,1.0,1.0
ring_145414.csv,14:54:04.594,14:54:14.794,256,40.0,0,wm_hat_hz/iq/iq_shed,40.27,43.646,31.988,37.454,1.0,1.0
ring_145448.csv,14:54:38.476,14:54:48.676,256,40.0,0,wm_hat_hz/iq/iq_shed,40.26,43.458,31.73,36.716,1.0,1.0
ring_145522.csv,14:55:12.216,14:55:22.416,256,40.0,0,wm_hat_hz/iq/iq_shed,40.414,43.496,31.7,36.93,1.0,1.0
ring_145556.csv,14:55:45.907,14:55:56.107,256,40.0,0,wm_hat_hz/iq/iq_shed,40.016,43.596,31.376,36.81,1.0,1.0
ring_145629.csv,14:56:19.710,14:56:29.910,256,40.0,0,wm_hat_hz/iq/iq_shed,40.16,43.378,31.592,35.968,1.0,1.0
ring_145703.csv,14:56:53.385,14:57:03.585,256,40.0,0,wm_hat_hz/iq/iq_shed,40.122,43.384,31.156,36.146,1.0,1.0
ring_145737.csv,14:57:27.140,14:57:37.340,256,40.0,0,wm_hat_hz/iq/iq_shed,40.058,43.358,30.958,35.438,1.0,1.0
ring_145811.csv,14:58:00.848,14:58:11.048,256,40.0,0,wm_hat_hz/iq/iq_shed,40.1,43.056,30.866,35.488,1.0,1.0
ring_145844.csv,14:58:34.618,14:58:44.818,256,40.0,0,wm_hat_hz/iq/iq_shed,39.9,43.074,30.88,35.65,1.0,1.0
ring_145918.csv,14:59:08.342,14:59:18.542,256,40.0,0,wm_hat_hz/iq/iq_shed,40.056,42.954,30.532,35.384,1.0,1.0
ring_145952.csv,14:59:42.129,14:59:52.329,256,40.0,0,wm_hat_hz/iq/iq_shed,39.842,43.138,30.696,35.444,1.0,1.0
ring_150026.csv,15:00:15.852,15:00:26.052,256,40.0,0,wm_hat_hz/iq/iq_shed,39.89,42.86,30.328,34.956,1.0,1.0
ring_150059.csv,15:00:49.623,15:00:59.823,256,40.0,0,wm_hat_hz/iq/iq_shed,39.828,42.782,30.164,35.314,1.0,1.0
ring_150133.csv,15:01:23.234,15:01:33.434,256,40.0,0,wm_hat_hz/iq/iq_shed,39.66,42.55,30.414,34.706,1.0,1.0
ring_150207.csv,15:01:57.181,15:02:07.381,256,40.0,0,wm_hat_hz/iq/iq_shed,39.67,42.734,29.902,34.738,1.0,1.0
ring_150241.csv,15:02:31.784,15:02:41.984,256,40.0,0,wm_hat_hz/iq/iq_shed,39.69,42.476,29.866,34.542,1.0,1.0
ring_150315.csv,15:03:05.779,15:03:15.979,256,40.0,0,wm_hat_hz/iq/iq_shed,39.43,42.406,29.4,34.02,1.0,1.0
ring_150349.csv,15:03:39.470,15:03:49.670,256,40.0,0,wm_hat_hz/iq/iq_shed,39.444,42.414,29.424,34.514,1.0,1.0
