iso,t_s,vDcInst,iq,i_trk_err
11:09:28.002,1789373368.002,475.05,43.272,7.342
11:09:28.003,1789373368.004,476.02,43.58,7.01
11:09:28.005,1789373368.005,476.26,42.714,7.756
11:09:28.007,1789373368.007,476.02,41.476,9.122
11:09:28.008,1789373368.009,475.29,42.392,8.054
11:09:28.010,1789373368.01,474.81,40.698,9.986
11:09:28.011,1789373368.012,475.29,41.852,8.78
11:09:28.013,1789373368.013,475.29,41.49,9.212
11:09:28.015,1789373368.015,475.78,43.616,6.892
11:09:28.016,1789373368.017,475.29,41.75,8.758
11:09:28.018,1789373368.018,476.02,42.164,8.968
11:09:28.019,1789373368.02,475.78,41.808,8.814
11:09:28.021,1789373368.021,475.53,40.184,10.72
11:09:28.023,1789373368.023,475.53,41.692,8.952
11:09:28.024,1789373368.025,476.02,40.762,10.008
11:09:28.026,1789373368.026,476.26,42.588,7.974
11:09:28.027,1789373368.028,476.02,42.07,8.508
11:09:28.029,1789373368.029,475.53,42.852,8.088
11:09:28.031,1789373368.031,475.05,43.06,7.5
11:09:28.032,1789373368.033,476.02,42.738,8.226
11:09:28.034,1789373368.034,475.53,45.114,5.45
11:09:28.035,1789373368.036,475.78,42.968,7.738
11:09:28.037,1789373368.037,475.78,43.29,7.274
11:09:28.039,1789373368.039,476.02,42.072,8.574
11:09:28.040,1789373368.041,476.02,42.668,7.958
11:09:28.042,1789373368.042,475.78,42.398,8.202
11:09:28.043,1789373368.044,475.29,43.104,7.522
11:09:28.045,1789373368.045,475.05,43.438,7.13
11:09:28.047,1789373368.047,475.78,43.752,6.958
11:09:28.048,1789373368.049,475.78,43.602,7.054
11:09:28.050,1789373368.05,475.53,41.694,8.924
11:09:28.051,1789373368.052,474.57,42.236,8.3
11:09:28.053,1789373368.053,474.57,40.812,10.042
11:09:28.055,1789373368.055,475.53,41.614,9.224
11:09:28.056,1789373368.057,475.53,41.72,9.102
11:09:28.058,1789373368.058,476.02,43.652,6.96
11:09:28.059,1789373368.06,476.02,41.326,9.128
11:09:28.061,1789373368.061,476.98,41.132,9.862
11:09:28.063,1789373368.063,476.26,42.244,8.344
11:09:28.064,1789373368.065,475.53,39.726,10.976
11:09:28.066,1789373368.066,475.53,41.804,8.802
11:09:28.067,1789373368.068,476.02,40.898,9.914
11:09:28.069,1789373368.069,476.26,43.128,7.348
11:09:28.071,1789373368.071,476.02,41.632,8.786
11:09:28.072,1789373368.073,476.26,42.188,9.036
11:09:28.074,1789373368.074,475.78,42.468,8.068
11:09:28.075,1789373368.076,476.26,41.902,9.036
11:09:28.077,1789373368.077,475.53,44.254,6.266
11:09:28.079,1789373368.079,475.78,42.734,7.922
11:09:28.080,1789373368.081,475.78,43.678,6.792
11:09:28.082,1789373368.082,475.78,43.006,7.522
11:09:28.083,1789373368.084,475.78,43.044,7.546
11:09:28.085,1789373368.085,475.29,43.476,7.052
11:09:28.087,1789373368.087,475.05,43.434,7.258
11:09:28.088,1789373368.089,475.05,43.51,6.96
11:09:28.090,1789373368.09,476.02,42.878,7.808
11:09:28.091,1789373368.092,475.78,43.324,7.216
11:09:28.093,1789373368.093,475.78,41.63,8.982
11:09:28.095,1789373368.095,475.29,41.856,8.596
11:09:28.096,1789373368.097,475.05,41.542,9.352
11:09:28.098,1789373368.098,475.53,42.108,8.688
11:09:28.099,1789373368.1,476.02,42.508,8.112
11:09:28.101,1789373368.101,476.26,43.166,7.488
11:09:28.103,1789373368.103,476.98,41.468,8.928
11:09:28.104,1789373368.105,476.98,40.854,9.834
11:09:28.106,1789373368.106,476.02,41.964,8.518
11:09:28.107,1789373368.108,475.29,39.684,10.998
11:09:28.109,1789373368.109,475.78,41.21,9.35
11:09:28.111,1789373368.111,476.02,40.384,10.33
11:09:28.112,1789373368.113,476.74,43.214,7.28
11:09:28.114,1789373368.114,476.74,41.424,8.914
11:09:28.115,1789373368.116,476.5,41.634,9.644
11:09:28.117,1789373368.117,475.53,42.46,7.958
11:09:28.119,1789373368.119,475.78,40.836,9.898
11:09:28.120,1789373368.121,475.53,43.006,7.462
11:09:28.122,1789373368.122,475.53,41.788,8.832
11:09:28.123,1789373368.124,475.53,43.466,7.138
11:09:28.125,1789373368.125,475.29,42.664,7.822
11:09:28.127,1789373368.127,476.26,42.52,8.31
11:09:28.128,1789373368.129,475.78,43.344,7.314
11:09:28.130,1789373368.13,475.78,42.596,8.396
11:09:28.131,1789373368.132,475.29,43.308,7.354
11:09:28.133,1789373368.133,476.26,42.48,8.236
11:09:28.135,1789373368.135,476.5,42.888,7.65
11:09:28.136,1789373368.137,476.26,42.016,8.662
11:09:28.138,1789373368.138,475.53,41.982,8.484
11:09:28.139,1789373368.14,475.53,42.648,8.178
11:09:28.141,1789373368.141,476.02,43.002,7.714
11:09:28.143,1789373368.143,476.02,43.558,6.996
11:09:28.144,1789373368.145,476.02,43.136,7.62
11:09:28.146,1789373368.146,476.26,41.698,8.782
11:09:28.147,1789373368.148,476.98,40.6,10.02
11:09:28.149,1789373368.149,476.26,41.502,9.032
11:09:28.151,1789373368.151,475.78,40.3,10.46
11:09:28.152,1789373368.153,475.53,41.504,9.258
11:09:28.154,1789373368.154,475.29,41.498,9.404
11:09:28.155,1789373368.156,476.26,43.172,7.426
11:09:28.157,1789373368.157,476.26,41.526,8.956
11:09:28.159,1789373368.159,476.02,41.278,9.76
11:09:28.160,1789373368.161,475.05,42.348,8.176
11:09:28.162,1789373368.162,475.05,40.306,10.418
11:09:28.163,1789373368.164,475.53,42.464,8.218
11:09:28.165,1789373368.165,475.29,41.484,9.384
11:09:28.167,1789373368.167,475.53,43.28,7.44
11:09:28.168,1789373368.169,475.78,41.99,8.594
11:09:28.170,1789373368.17,476.5,42.362,8.828
11:09:28.171,1789373368.172,476.02,43.496,7.274
11:09:28.173,1789373368.173,475.78,41.768,9.218
11:09:28.175,1789373368.175,475.53,42.53,8.15
11:09:28.176,1789373368.177,476.26,42.028,8.73
11:09:28.178,1789373368.178,476.5,43.292,7.278
11:09:28.179,1789373368.18,476.5,42.66,8.006
11:09:28.181,1789373368.181,476.02,42.72,7.802
11:09:28.183,1789373368.183,475.53,43.378,7.252
11:09:28.184,1789373368.185,476.26,43.656,6.992
11:09:28.186,1789373368.186,476.02,44.804,5.786
11:09:28.187,1789373368.188,475.78,43.074,7.574
11:09:28.189,1789373368.189,475.78,42.91,7.546
11:09:28.191,1789373368.191,476.02,41.276,9.302
11:09:28.192,1789373368.193,476.02,42.024,8.46
11:09:28.194,1789373368.194,475.53,41.39,9.292
11:09:28.195,1789373368.196,475.05,43.124,7.56
11:09:28.197,1789373368.197,475.05,42.174,8.556
11:09:28.199,1789373368.199,475.53,43.178,7.508
11:09:28.200,1789373368.201,475.53,42.066,8.476
11:09:28.202,1789373368.202,475.53,40.928,9.776
11:09:28.203,1789373368.204,475.05,41.958,8.62
11:09:28.205,1789373368.205,474.81,40.22,10.554
11:09:28.207,1789373368.207,475.29,41.908,8.834
11:09:28.208,1789373368.209,475.53,41.27,9.516
11:09:28.210,1789373368.21,476.02,43.242,7.664
