iso,t_s,wm_hat_hz,iq,id
10:29:34.882,1789025374.882,0.0,0.0,0.0
10:29:34.882,1789025374.883,0.0,0.0,0.0
10:29:34.882,1789025374.883,0.0,0.0,0.0
10:29:34.883,1789025374.883,0.0,0.0,0.0
10:29:34.883,1789025374.883,0.0,0.0,0.0
10:29:34.883,1789025374.883,0.0,0.0,0.0
10:29:34.883,1789025374.884,0.0,0.0,0.0
10:29:34.883,1789025374.884,0.0,0.0,0.0
10:29:34.884,1789025374.884,0.0,0.0,0.0
10:29:34.884,1789025374.884,0.0,0.0,0.0
10:29:34.884,1789025374.884,0.0,0.0,0.0
10:29:34.884,1789025374.885,0.0,0.0,0.0
10:29:34.884,1789025374.885,0.0,0.0,0.0
10:29:34.885,1789025374.885,0.0,0.0,0.0
10:29:34.885,1789025374.885,0.0,0.0,0.0
10:29:34.885,1789025374.885,0.0,0.0,0.0
10:29:34.885,1789025374.886,0.0,0.0,0.0
10:29:34.885,1789025374.886,0.0,0.0,0.0
10:29:34.886,1789025374.886,0.0,0.0,0.0
10:29:34.886,1789025374.886,0.0,0.0,0.0
10:29:34.886,1789025374.886,0.0,0.0,0.0
10:29:34.886,1789025374.887,0.0,0.0,0.0
10:29:34.886,1789025374.887,0.0,0.0,0.0
10:29:34.887,1789025374.887,0.0,0.0,0.0
10:29:34.887,1789025374.887,0.0,0.0,0.0
10:29:34.887,1789025374.887,0.0,0.0,0.0
10:29:34.887,1789025374.888,0.0,0.0,0.0
10:29:34.887,1789025374.888,0.0,0.0,0.0
10:29:34.888,1789025374.888,0.0,0.0,0.0
10:29:34.888,1789025374.888,0.0,0.0,0.0
10:29:34.888,1789025374.888,0.0,0.0,0.0
10:29:34.888,1789025374.889,0.0,0.0,0.0
10:29:34.888,1789025374.889,0.0,0.0,0.0
10:29:34.889,1789025374.889,0.0,0.0,0.0
10:29:34.889,1789025374.889,0.0,0.0,0.0
10:29:34.889,1789025374.889,0.0,0.0,0.0
10:29:34.889,1789025374.89,0.0,0.0,0.0
10:29:34.889,1789025374.89,0.0,0.0,0.0
10:29:34.890,1789025374.89,0.0,0.0,0.0
10:29:34.890,1789025374.89,0.0,0.0,0.0
10:29:34.890,1789025374.89,0.0,0.0,0.0
10:29:34.890,1789025374.891,0.0,0.0,0.0
10:29:34.890,1789025374.891,0.0,0.0,0.0
10:29:34.891,1789025374.891,0.0,0.0,0.0
10:29:34.891,1789025374.891,0.0,0.0,0.0
10:29:34.891,1789025374.891,0.0,0.0,0.0
10:29:34.891,1789025374.892,0.0,0.0,0.0
10:29:34.891,1789025374.892,0.0,0.0,0.0
10:29:34.892,1789025374.892,0.0,0.0,0.0
10:29:34.892,1789025374.892,0.0,0.0,0.0
10:29:34.892,1789025374.892,0.0,0.0,0.0
10:29:34.892,1789025374.893,0.0,0.0,0.0
10:29:34.892,1789025374.893,0.0,0.0,0.0
10:29:34.893,1789025374.893,0.0,0.0,0.0
10:29:34.893,1789025374.893,0.0,0.0,0.0
10:29:34.893,1789025374.893,0.0,0.0,0.0
10:29:34.893,1789025374.894,0.0,0.0,0.0
10:29:34.893,1789025374.894,0.0,0.0,0.0
10:29:34.894,1789025374.894,0.0,0.0,0.0
10:29:34.894,1789025374.894,0.0,0.0,0.0
10:29:34.894,1789025374.894,0.0,0.0,0.0
10:29:34.894,1789025374.895,0.0,0.0,0.0
10:29:34.894,1789025374.895,0.0,0.0,0.0
10:29:34.895,1789025374.895,0.0,0.0,0.0
10:29:34.895,1789025374.895,0.0,0.0,0.0
10:29:34.895,1789025374.895,0.0,0.0,0.0
10:29:34.895,1789025374.896,0.0,0.0,0.0
10:29:34.895,1789025374.896,0.0,0.0,0.0
10:29:34.896,1789025374.896,0.0,0.0,0.0
10:29:34.896,1789025374.896,0.0,0.0,0.0
10:29:34.896,1789025374.896,0.0,0.0,0.0
10:29:34.896,1789025374.897,0.0,0.0,0.0
10:29:34.896,1789025374.897,0.0,0.0,0.0
10:29:34.897,1789025374.897,0.0,0.0,0.0
10:29:34.897,1789025374.897,0.0,0.0,0.0
10:29:34.897,1789025374.897,0.0,0.0,0.0
10:29:34.897,1789025374.898,0.0,0.0,0.0
10:29:34.897,1789025374.898,0.0,0.0,0.0
10:29:34.898,1789025374.898,0.0,0.0,0.0
10:29:34.898,1789025374.898,0.0,0.0,0.0
10:29:34.898,1789025374.898,0.0,0.0,0.0
10:29:34.898,1789025374.899,0.0,0.0,0.0
10:29:34.898,1789025374.899,0.0,0.0,0.0
10:29:34.899,1789025374.899,0.0,0.0,0.0
10:29:34.899,1789025374.899,0.0,0.0,0.0
10:29:34.899,1789025374.899,0.0,0.0,0.0
10:29:34.899,1789025374.9,0.0,0.0,0.0
10:29:34.899,1789025374.9,0.0,0.0,0.0
10:29:34.900,1789025374.9,0.0,0.0,0.0
10:29:34.900,1789025374.9,0.0,0.0,0.0
10:29:34.900,1789025374.9,0.0,0.0,0.0
10:29:34.900,1789025374.901,0.0,0.0,0.0
10:29:34.900,1789025374.901,0.0,0.0,0.0
10:29:34.901,1789025374.901,0.0,0.0,0.0
10:29:34.901,1789025374.901,0.0,0.0,0.0
10:29:34.901,1789025374.901,0.0,0.0,0.0
10:29:34.901,1789025374.902,0.0,0.0,0.0
10:29:34.901,1789025374.902,0.0,0.0,0.0
10:29:34.902,1789025374.902,0.0,0.0,0.0
10:29:34.902,1789025374.902,0.0,0.0,0.0
10:29:34.902,1789025374.902,0.0,0.0,0.0
10:29:34.902,1789025374.903,0.0,0.0,0.0
10:29:34.902,1789025374.903,0.0,0.0,0.0
10:29:34.903,1789025374.903,0.0,0.0,0.0
10:29:34.903,1789025374.903,0.0,0.0,0.0
10:29:34.903,1789025374.903,0.0,0.0,0.0
10:29:34.903,1789025374.904,0.0,0.0,0.0
10:29:34.903,1789025374.904,0.0,0.0,0.0
10:29:34.904,1789025374.904,0.0,0.0,0.0
10:29:34.904,1789025374.904,0.0,0.0,0.0
10:29:34.904,1789025374.904,0.0,0.0,0.0
10:29:34.904,1789025374.905,0.0,0.0,0.0
10:29:34.904,1789025374.905,0.0,0.0,0.0
10:29:34.905,1789025374.905,0.0,0.0,0.0
10:29:34.905,1789025374.905,0.0,0.0,0.0
10:29:34.905,1789025374.905,0.0,0.0,0.0
10:29:34.905,1789025374.906,0.0,0.0,0.0
10:29:34.905,1789025374.906,0.0,0.0,0.0
10:29:34.906,1789025374.906,0.0,0.0,0.0
10:29:34.906,1789025374.906,0.0,0.0,0.0
10:29:34.906,1789025374.906,0.0,0.0,0.0
10:29:34.906,1789025374.907,0.0,0.0,0.0
10:29:34.906,1789025374.907,0.0,0.0,0.0
10:29:34.907,1789025374.907,0.0,0.0,0.0
10:29:34.907,1789025374.907,0.0,0.0,0.0
10:29:34.907,1789025374.907,0.0,0.0,0.0
10:29:34.907,1789025374.908,0.0,0.0,0.0
10:29:34.907,1789025374.908,0.0,0.0,0.0
10:29:34.908,1789025374.908,0.0,0.0,0.0
