t_s,clock,VDC,IDC,PDC,VG_A,VG_B,VG_C,IINV_A,IINV_B,IINV_C,STS,MODE,FAULT_FLAGS,FREQ,SET_FREQ,MOD_IDX,TEMP,STOP_REASON,ADC_B_RAW,ADC_B_OFS,XSPARE5,FAULT_UV_CNT
61.993,13:15:46.148,461.672,35.259,16278.334,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.457,48.637,0.940,60.863,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
62.056,13:15:46.211,461.672,35.259,16278.334,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.457,48.637,0.940,60.863,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
62.121,13:15:46.355,461.296,35.341,16302.876,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,60.890,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
62.265,13:15:46.420,461.296,35.341,16302.876,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,60.890,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
62.329,13:15:46.484,461.296,35.341,16302.876,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,60.890,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
62.391,13:15:46.627,461.296,35.341,16302.876,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,60.890,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
62.536,13:15:46.691,457.596,36.131,16533.627,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,60.890,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
62.600,13:15:46.947,457.596,36.131,16533.627,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,60.890,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
62.855,13:15:47.092,457.596,36.131,16533.627,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,60.989,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
63.000,13:15:47.155,465.153,34.446,16022.835,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,60.989,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
63.064,13:15:47.219,465.153,34.446,16022.835,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,60.989,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
63.128,13:15:47.363,465.153,34.446,16022.835,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,60.989,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
63.271,13:15:47.427,465.153,34.446,16022.835,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,60.989,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
63.335,13:15:47.491,461.537,35.303,16293.535,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,60.989,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
63.399,13:15:47.634,461.537,35.303,16293.535,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,61.041,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
63.544,13:15:47.699,461.537,35.303,16293.535,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,61.041,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
63.607,13:15:47.955,461.537,35.303,16293.535,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,61.041,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
63.864,13:15:48.098,457.115,36.247,16569.109,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,61.108,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
64.007,13:15:48.162,457.115,36.247,16569.109,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,61.108,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
64.071,13:15:48.226,457.115,36.247,16569.109,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,61.108,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
64.135,13:15:48.371,465.103,34.468,16031.009,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,61.175,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
64.279,13:15:48.435,465.103,34.468,16031.009,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,61.175,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
64.344,13:15:48.499,465.103,34.468,16031.009,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,61.175,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
64.407,13:15:48.642,465.103,34.468,16031.009,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,61.175,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
64.551,13:15:48.706,461.860,35.238,16275.180,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,61.175,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
64.615,13:15:48.962,461.860,35.238,16275.180,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,61.175,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
64.871,13:15:49.105,461.860,35.238,16275.180,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,61.278,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
65.015,13:15:49.170,457.045,36.262,16573.387,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,61.278,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
65.078,13:15:49.233,457.045,36.262,16573.387,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,61.278,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
65.143,13:15:49.377,457.045,36.262,16573.387,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,61.278,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
65.286,13:15:49.441,457.045,36.262,16573.387,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,61.278,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
65.351,13:15:49.506,465.096,34.459,16026.644,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,61.278,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
65.414,13:15:49.649,465.096,34.459,16026.644,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,61.315,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
65.559,13:15:49.714,465.096,34.459,16026.644,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,61.315,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
