t_s,clock,VDC,IDC,PDC,VG_A,VG_B,VG_C,IINV_A,IINV_B,IINV_C,STS,MODE,FAULT_FLAGS,FREQ,SET_FREQ,MOD_IDX,TEMP,STOP_REASON,FAULT_UV_CNT,FAULT_OC_CNT,IU_INST,IW_INST
8.106,12:26:10.294,461.329,36.354,16771.119,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.081,48.900,0.940,65.385,5.000,99.0,47.0,-12.0,-39.128204345703125
8.250,12:26:10.358,464.731,35.527,16510.674,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.081,48.900,0.940,65.385,5.000,99.0,47.0,-12.0,-39.128204345703125
8.314,12:26:10.422,464.731,35.527,16510.674,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.081,48.900,0.940,65.385,5.000,99.0,47.0,-12.0,-39.128204345703125
8.378,12:26:10.565,464.731,35.527,16510.674,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.081,48.900,0.940,65.385,5.000,99.0,47.0,-12.0,-39.128204345703125
8.522,12:26:10.630,464.731,35.527,16510.674,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.081,48.900,0.940,65.385,5.000,99.0,47.0,-12.0,-39.128204345703125
8.585,12:26:10.885,464.773,35.541,16518.348,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.081,48.900,0.940,65.385,5.000,99.0,47.0,-40.0,-8.35897445678711
8.842,12:26:11.030,464.773,35.541,16518.348,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.119,49.300,0.940,65.406,5.000,99.0,47.0,-40.0,-8.35897445678711
8.986,12:26:11.094,458.145,37.193,17039.754,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.119,49.300,0.940,65.406,5.000,99.0,47.0,-40.0,-8.35897445678711
9.049,12:26:11.157,458.145,37.193,17039.754,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.119,49.300,0.940,65.406,5.000,99.0,47.0,-40.0,-8.35897445678711
9.114,12:26:11.301,458.145,37.193,17039.754,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.480,49.300,0.940,65.391,5.000,99.0,47.0,-40.0,-8.35897445678711
9.258,12:26:11.366,458.145,37.193,17039.754,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.480,49.300,0.940,65.391,5.000,99.0,47.0,-40.0,-8.35897445678711
9.322,12:26:11.430,458.145,37.193,17039.754,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.480,49.300,0.940,65.391,5.000,99.0,47.0,-40.0,-8.35897445678711
9.385,12:26:11.573,463.140,36.028,16685.791,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.120,49.300,0.940,65.397,5.000,99.0,47.0,-40.0,-8.35897445678711
9.530,12:26:11.638,463.140,36.028,16685.791,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.120,49.300,0.940,65.397,5.000,99.0,47.0,-40.0,-8.35897445678711
9.593,12:26:11.893,463.140,36.028,16685.791,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.120,49.300,0.940,65.397,5.000,99.0,47.0,48.10256576538086,-42.46154022216797
9.849,12:26:12.036,455.487,37.783,17209.490,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.879,49.700,0.940,65.439,5.000,99.0,47.0,48.10256576538086,-42.46154022216797
9.993,12:26:12.101,455.487,37.783,17209.490,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.879,49.700,0.940,65.439,5.000,99.0,47.0,48.10256576538086,-42.46154022216797
10.057,12:26:12.165,455.487,37.783,17209.490,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.879,49.700,0.940,65.439,5.000,99.0,47.0,48.10256576538086,-42.46154022216797
10.121,12:26:12.309,455.487,37.783,17209.490,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.441,5.000,99.0,47.0,48.10256576538086,-42.46154022216797
10.264,12:26:12.372,458.047,37.253,17063.412,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.441,5.000,99.0,47.0,48.10256576538086,-42.46154022216797
10.329,12:26:12.437,458.047,37.253,17063.412,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.441,5.000,99.0,47.0,48.10256576538086,-42.46154022216797
10.392,12:26:12.580,458.047,37.253,17063.412,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.441,5.000,99.0,47.0,48.10256576538086,-42.46154022216797
10.537,12:26:12.645,458.047,37.253,17063.412,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.441,5.000,99.0,47.0,48.10256576538086,-42.46154022216797
10.600,12:26:12.900,463.746,35.902,16649.492,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.441,5.000,99.0,47.0,33.07692337036133,17.94871711730957
10.856,12:26:13.044,463.746,35.902,16649.492,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.119,49.300,0.940,65.508,5.000,99.0,47.0,33.07692337036133,17.94871711730957
11.001,12:26:13.109,458.048,37.252,17063.270,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.119,49.300,0.940,65.508,5.000,99.0,47.0,33.07692337036133,17.94871711730957
11.063,12:26:13.171,458.048,37.252,17063.270,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.119,49.300,0.940,65.508,5.000,99.0,47.0,33.07692337036133,17.94871711730957
11.128,12:26:13.316,458.048,37.252,17063.270,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.531,5.000,99.0,47.0,33.07692337036133,17.94871711730957
11.272,12:26:13.380,458.048,37.252,17063.270,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.531,5.000,99.0,47.0,33.07692337036133,17.94871711730957
11.336,12:26:13.444,458.048,37.252,17063.270,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.531,5.000,99.0,47.0,33.07692337036133,17.94871711730957
11.400,12:26:13.587,460.225,36.769,16921.900,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.519,49.700,0.940,65.547,5.000,99.0,47.0,33.07692337036133,17.94871711730957
11.544,12:26:13.652,460.225,36.769,16921.900,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.519,49.700,0.940,65.547,5.000,99.0,47.0,33.07692337036133,17.94871711730957
11.608,12:26:13.907,460.225,36.769,16921.900,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.519,49.700,0.940,65.547,5.000,99.0,47.0,-27.64102554321289,7.487179279327393
11.863,12:26:14.052,462.265,36.292,16776.277,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.119,49.300,0.940,65.566,5.000,99.0,47.0,-27.64102554321289,7.487179279327393
12.008,12:26:14.116,462.265,36.292,16776.277,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.119,49.300,0.940,65.566,5.000,99.0,47.0,-27.64102554321289,7.487179279327393
12.072,12:26:14.180,462.265,36.292,16776.277,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.119,49.300,0.940,65.566,5.000,99.0,47.0,-27.64102554321289,7.487179279327393
12.136,12:26:14.324,462.265,36.292,16776.277,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.597,5.000,99.0,47.0,-27.64102554321289,7.487179279327393
12.279,12:26:14.387,457.974,37.300,17082.441,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.597,5.000,99.0,47.0,-27.64102554321289,7.487179279327393
12.344,12:26:14.452,457.974,37.300,17082.441,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.597,5.000,99.0,47.0,-27.64102554321289,7.487179279327393
12.407,12:26:14.595,457.974,37.300,17082.441,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.597,5.000,99.0,47.0,-27.64102554321289,7.487179279327393
12.551,12:26:14.659,457.974,37.300,17082.441,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.597,5.000,99.0,47.0,-27.64102554321289,7.487179279327393
12.614,12:26:14.915,464.022,35.868,16643.336,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.597,5.000,99.0,47.0,-14.102563858032227,-37.02564239501953
12.871,12:26:15.059,464.022,35.868,16643.336,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.119,49.300,0.940,65.605,5.000,99.0,47.0,-14.102563858032227,-37.02564239501953
13.015,12:26:15.123,458.128,37.275,17076.594,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.119,49.300,0.940,65.605,5.000,99.0,47.0,-14.102563858032227,-37.02564239501953
13.079,12:26:15.187,458.128,37.275,17076.594,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.119,49.300,0.940,65.605,5.000,99.0,47.0,-14.102563858032227,-37.02564239501953
13.143,12:26:15.331,458.128,37.275,17076.594,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.629,5.000,99.0,47.0,-14.102563858032227,-37.02564239501953
13.287,12:26:15.395,458.128,37.275,17076.594,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.629,5.000,99.0,47.0,-14.102563858032227,-37.02564239501953
13.351,12:26:15.459,458.128,37.275,17076.594,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.629,5.000,99.0,47.0,-14.102563858032227,-37.02564239501953
13.414,12:26:15.602,464.288,35.804,16623.150,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.119,49.300,0.940,65.645,5.000,99.0,47.0,-14.102563858032227,-37.02564239501953
13.559,12:26:15.667,464.288,35.804,16623.150,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.119,49.300,0.940,65.645,5.000,99.0,47.0,-14.102563858032227,-37.02564239501953
13.623,12:26:15.922,464.288,35.804,16623.150,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.119,49.300,0.940,65.645,5.000,99.0,47.0,53.07692337036133,-7.128205299377441
13.878,12:26:16.067,458.048,37.304,17087.168,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.519,49.700,0.940,65.678,5.000,99.0,47.0,53.07692337036133,-7.128205299377441
14.023,12:26:16.131,458.048,37.304,17087.168,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.519,49.700,0.940,65.678,5.000,99.0,47.0,53.07692337036133,-7.128205299377441
14.087,12:26:16.195,458.048,37.304,17087.168,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.519,49.700,0.940,65.678,5.000,99.0,47.0,53.07692337036133,-7.128205299377441
14.151,12:26:16.338,458.048,37.304,17087.168,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.519,49.700,0.940,65.678,5.000,99.0,47.0,53.07692337036133,-7.128205299377441
14.294,12:26:16.402,460.898,36.652,16892.662,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.519,49.700,0.940,65.678,5.000,99.0,47.0,53.07692337036133,-7.128205299377441
14.357,12:26:16.465,460.898,36.652,16892.662,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.519,49.700,0.940,65.678,5.000,99.0,47.0,53.07692337036133,-7.128205299377441
14.423,12:26:16.609,460.898,36.652,16892.662,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.519,49.700,0.940,65.668,5.000,99.0,47.0,53.07692337036133,-7.128205299377441
14.566,12:26:16.674,460.898,36.652,16892.662,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.519,49.700,0.940,65.668,5.000,99.0,47.0,53.07692337036133,-7.128205299377441
14.629,12:26:16.930,460.759,36.693,16906.824,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.519,49.700,0.940,65.668,5.000,99.0,47.0,20.05128288269043,37.89743423461914
14.885,12:26:17.073,460.759,36.693,16906.824,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.519,49.700,0.940,65.689,5.000,99.0,47.0,20.05128288269043,37.89743423461914
15.029,12:26:17.137,460.759,36.693,16906.824,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.519,49.700,0.940,65.689,5.000,99.0,47.0,20.05128288269043,37.89743423461914
15.094,12:26:17.202,460.862,36.666,16897.861,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.519,49.700,0.940,65.689,5.000,99.0,47.0,20.05128288269043,37.89743423461914
15.158,12:26:17.346,460.862,36.666,16897.861,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.726,5.000,99.0,47.0,20.05128288269043,37.89743423461914
15.302,12:26:17.410,460.862,36.666,16897.861,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.726,5.000,99.0,47.0,20.05128288269043,37.89743423461914
15.366,12:26:17.474,460.862,36.666,16897.861,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.481,49.300,0.940,65.726,5.000,99.0,47.0,20.05128288269043,37.89743423461914
15.429,12:26:17.617,460.862,36.666,16897.861,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,49.081,48.900,0.940,65.760,5.000,99.0,47.0,20.05128288269043,37.89743423461914
