t_s,clock,VDC,IDC,PDC,VG_A,VG_B,VG_C,IINV_A,IINV_B,IINV_C,STS,MODE,FAULT_FLAGS,FREQ,SET_FREQ,MOD_IDX,TEMP,STOP_REASON,FAULT_UV_CNT,FAULT_OC_CNT,IU_INST,IW_INST
10.952,13:09:54.233,534.978,1.476,789.727,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.100,4.100,0.084,47.505,5.000,103.0,47.0,0.4615384638309479,-11.48717975616455
11.016,13:09:54.376,534.978,1.476,789.727,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.300,4.300,0.088,47.566,5.000,103.0,47.0,0.4615384638309479,-11.48717975616455
11.159,13:09:54.440,534.978,1.476,789.727,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.300,4.300,0.088,47.566,5.000,103.0,47.0,0.4615384638309479,-11.48717975616455
11.223,13:09:54.504,534.978,1.476,789.727,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.300,4.300,0.088,47.566,5.000,103.0,47.0,0.4615384638309479,-11.48717975616455
11.288,13:09:54.648,534.978,1.476,789.727,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.500,4.500,0.093,47.649,5.000,103.0,47.0,0.4615384638309479,-11.48717975616455
11.431,13:09:54.712,534.937,1.494,799.228,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.500,4.500,0.093,47.649,5.000,103.0,47.0,0.4615384638309479,-11.48717975616455
11.496,13:09:54.984,534.937,1.494,799.228,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.500,4.500,0.093,47.649,5.000,103.0,47.0,-9.589743614196777,3.7948718070983887
11.766,13:09:55.128,534.808,1.568,838.796,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.519,4.700,0.093,47.743,5.000,103.0,47.0,-9.589743614196777,3.7948718070983887
11.911,13:09:55.192,534.808,1.568,838.796,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.519,4.700,0.093,47.743,5.000,103.0,47.0,-9.589743614196777,3.7948718070983887
11.975,13:09:55.256,534.808,1.568,838.796,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.519,4.700,0.093,47.743,5.000,103.0,47.0,-9.589743614196777,3.7948718070983887
12.039,13:09:55.400,534.808,1.568,838.796,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.519,4.700,0.093,47.743,5.000,103.0,47.0,-9.589743614196777,3.7948718070983887
12.183,13:09:55.464,534.674,1.663,889.253,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.519,4.700,0.093,47.743,5.000,103.0,47.0,-9.589743614196777,3.7948718070983887
12.247,13:09:55.528,534.674,1.663,889.253,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.519,4.700,0.093,47.743,5.000,103.0,47.0,-9.589743614196777,3.7948718070983887
12.311,13:09:55.671,534.674,1.663,889.253,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.700,4.700,0.097,47.837,5.000,103.0,47.0,-9.589743614196777,3.7948718070983887
12.455,13:09:55.736,534.674,1.663,889.253,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.700,4.700,0.097,47.837,5.000,103.0,47.0,-9.589743614196777,3.7948718070983887
12.519,13:09:55.992,534.586,1.750,935.278,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.700,4.700,0.097,47.837,5.000,103.0,47.0,-3.1282050609588623,-12.615385055541992
12.774,13:09:56.135,534.586,1.750,935.278,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.900,4.900,0.101,47.943,5.000,103.0,47.0,-3.1282050609588623,-12.615385055541992
