iso,t_s,sts,mode,hz,P_W,VDC,IDC,drive_C,Q_m3h,vel_ms,QperP,bore_mm,M91_pct,transit_us,pos_total,fault,mod_idx,headroom_pct,panel_C,f_rot,f_slip,foc_id,foc_iq,psir,foc_md,te_Nm,p_est_W,foc_idref,foc_iqref,v_dem,vlim,v_left,on_ceiling,stop_r,f_uv_n,f_oc_n,idq_pk,mppt_voc,mppt_vhold,mppt_vratio,run_kwh,rpm,ps_spread,ps_flags,ps_ru,ps_rv,ps_rw,ps_leak,foc_rs,foc_rr,foc_lm,foc_sigls,tune_sts,shed,shed_min,cap_state,resets
2026-09-07 11:59:33,19273.1,ON,MPPT,46.3,13910.8,470.6,29.56,57.8,46.8226,1.34406,3.366,111.0,,180.738,4664.4469,0,0.2,10.9,0.0,43.379,2.253,14.26,43.2,0.873,2,53.9,13272.0,15.01,50.72,220.5,242.6,22.2,0,0,97,40,48.92,533.5,320.1,0.8818,53.1353,2602.7,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 11:59:36,19276.7,ON,MPPT,46.49,13940.0,470.3,29.64,57.9,46.7453,1.34184,3.353,111.0,,180.75,4664.4989,0,0.2,10.5,0.0,44.436,2.255,15.84,41.93,0.872,2,52.28,13278.8,15.62,50.36,257.7,242.5,-15.2,1,0,97,40,48.92,533.5,320.1,0.8816,53.1494,2666.2,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 11:59:46,19286.1,ON,MPPT,46.94,13956.7,470.2,29.68,57.9,46.9042,1.3464,3.361,111.0,97.6,,4664.616,0,0.2,9.7,0.0,44.699,2.247,17.02,40.54,0.874,2,50.66,13281.9,15.0,50.72,269.9,242.4,-27.4,1,0,97,40,48.92,533.5,320.1,0.8816,53.1853,2682.0,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 11:59:49,19289.7,ON,MPPT,46.74,13940.1,470.3,29.64,57.9,46.8569,1.34504,3.361,111.0,,180.72,4664.6681,0,0.2,10.1,0.0,44.593,2.244,11.6,41.71,0.874,2,52.12,13276.8,14.84,50.76,230.3,242.5,12.2,0,0,97,40,48.92,533.5,320.1,0.8818,53.1994,2675.6,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 11:59:53,19293.2,ON,MPPT,46.66,13935.3,470.2,29.64,57.9,46.831,1.3443,3.361,111.0,,180.727,4664.7071,0,0.2,10.2,0.0,44.324,2.252,14.4,42.02,0.874,2,52.52,13282.2,15.43,50.59,242.9,242.4,-0.4,1,0,97,40,48.92,533.5,320.1,0.8816,53.2135,2659.4,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 11:59:56,19296.8,ON,MPPT,47.15,13924.1,470.3,29.61,57.9,46.8027,1.34348,3.361,111.0,,180.754,4664.7592,0,0.2,9.2,0.0,43.51,2.254,16.38,43.39,0.874,2,54.18,13281.9,15.63,50.53,229.4,242.5,13.1,0,0,97,40,48.92,533.5,320.1,0.8811,53.2275,2610.6,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:00:00,19300.4,ON,MPPT,47.39,13914.4,470.2,29.59,57.9,46.8562,1.34502,3.367,111.0,97.62,,4664.7982,0,0.2,8.8,0.0,42.669,2.243,16.97,44.06,0.876,2,55.18,13271.8,15.81,50.47,237.0,242.4,5.4,0,0,97,40,48.92,533.5,320.1,0.8816,53.2416,2560.2,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:00:09,19309.6,ON,MPPT,47.41,13922.4,470.0,29.62,57.9,46.9735,1.34839,3.374,111.0,,180.711,4664.9285,0,0.2,8.7,0.0,44.224,2.243,15.75,41.87,0.876,2,52.42,13270.2,15.05,50.7,255.3,242.3,-13.0,1,0,97,40,48.92,533.5,320.1,0.8813,53.276,2653.4,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:00:13,19313.3,ON,MPPT,47.25,13923.0,470.0,29.62,57.9,46.8709,1.34544,3.366,111.0,,180.728,4664.9676,0,0.2,9.0,0.0,43.151,2.245,14.07,43.59,0.875,2,54.54,13265.9,15.04,50.71,221.0,242.3,21.4,0,0,97,40,48.92,533.5,320.1,0.8808,53.29,2589.1,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:00:16,19316.8,ON,MPPT,46.76,13938.2,470.0,29.66,57.8,46.7006,1.34055,3.351,111.0,,180.742,4665.0196,0,0.2,10.0,0.0,44.548,2.25,16.25,42.48,0.874,2,53.07,13268.6,15.22,50.65,248.0,242.3,-5.7,1,0,97,40,48.92,533.5,320.1,0.8813,53.3041,2672.9,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:00:20,19320.4,ON,MPPT,46.87,13914.7,470.1,29.6,57.9,46.5638,1.33663,3.346,111.0,,180.742,4665.0585,0,0.2,9.8,0.0,43.78,2.251,16.47,41.56,0.873,2,51.83,13272.0,15.96,50.42,262.7,242.4,-20.3,1,0,97,40,48.92,533.5,320.1,0.8811,53.3182,2626.8,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:00:24,19323.9,ON,MPPT,47.18,13923.6,470.2,29.61,57.8,46.5791,1.33707,3.345,111.0,,180.728,4665.1102,0,0.2,9.2,0.0,44.016,2.249,15.32,42.73,0.874,2,53.38,13273.3,15.41,50.6,245.6,242.4,-3.2,1,0,97,40,48.92,533.5,320.1,0.8813,53.3322,2641.0,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:00:33,19333.2,ON,MPPT,47.57,13898.2,470.3,29.55,57.9,46.7638,1.34237,3.365,111.0,,180.761,4665.2269,0,0.2,8.4,0.0,43.57,2.233,16.17,43.56,0.878,2,54.67,13266.0,15.16,50.67,233.1,242.5,9.4,0,0,97,40,48.92,533.5,320.1,0.8814,53.3666,2614.2,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:00:36,19336.7,ON,MPPT,47.32,13926.4,470.1,29.63,57.9,46.8743,1.34554,3.366,111.0,,180.757,4665.2789,0,0.2,8.9,0.0,42.625,2.244,15.22,44.5,0.875,2,55.66,13267.8,15.46,50.58,220.3,242.3,22.1,0,0,97,40,48.92,533.5,320.1,0.8808,53.3807,2557.5,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:00:40,19340.3,ON,MPPT,47.12,13952.5,469.8,29.7,57.9,46.8835,1.3458,3.36,111.0,,180.74,4665.318,0,0.2,9.2,0.0,44.905,2.248,16.58,41.62,0.875,2,52.07,13274.0,15.64,50.52,262.1,242.2,-19.8,1,0,97,40,48.92,533.5,320.1,0.8812,53.3947,2694.3,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:00:43,19343.9,ON,MPPT,46.88,13908.4,470.2,29.58,57.9,46.8312,1.3443,3.367,111.0,,180.739,4665.37,0,0.2,9.8,0.0,43.796,2.247,14.92,42.65,0.873,2,53.24,13269.4,15.67,50.51,240.6,242.4,1.8,1,0,97,40,48.92,533.5,320.1,0.8809,53.4088,2627.8,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:00:47,19347.4,ON,MPPT,46.58,13950.7,469.9,29.69,57.9,46.8126,1.34377,3.356,111.0,,180.774,4665.409,0,0.2,10.3,0.0,43.819,2.256,12.71,42.82,0.872,2,53.38,13272.5,15.41,50.59,227.0,242.3,15.3,0,0,97,40,48.92,533.5,320.1,0.8812,53.4213,2629.1,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:00:56,19356.6,ON,MPPT,46.72,13918.0,470.0,29.61,57.8,47.0408,1.35032,3.38,111.0,,180.746,4665.5394,0,0.2,10.0,0.0,44.19,2.251,15.31,41.54,0.872,2,51.79,13270.0,14.69,50.81,239.2,242.3,3.1,1,0,97,40,48.92,533.5,320.1,0.8809,53.4572,2651.4,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:01:00,19360.2,ON,MPPT,46.74,13932.8,469.9,29.65,57.9,47.1032,1.35211,3.381,111.0,,180.748,4665.5786,0,0.2,10.0,0.0,45.038,2.257,17.7,40.6,0.873,2,50.66,13276.2,15.42,50.59,272.8,242.3,-30.6,1,0,97,40,48.92,533.5,320.1,0.8808,53.4713,2702.3,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:01:03,19363.7,ON,MPPT,46.46,13914.6,470.1,29.6,57.9,47.1167,1.3525,3.386,111.0,97.62,,4665.6309,0,0.2,10.5,0.0,44.974,2.257,17.79,40.69,0.873,2,50.76,13270.5,15.52,50.56,276.2,242.4,-33.8,1,0,97,40,48.92,533.5,320.1,0.8808,53.4854,2698.4,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:01:07,19367.3,ON,MPPT,46.9,13917.5,470.2,29.6,57.9,47.0209,1.34975,3.379,111.0,,180.75,4665.6702,0,0.2,9.7,0.0,44.259,2.253,16.61,42.32,0.873,2,52.82,13267.6,15.49,50.57,251.0,242.4,-8.6,1,0,97,40,48.92,533.5,320.1,0.8813,53.4978,2655.5,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:01:10,19370.8,ON,MPPT,47.27,13905.5,470.4,29.56,57.8,46.8201,1.34398,3.367,111.0,97.62,,4665.7223,0,0.2,9.0,0.0,44.559,2.245,16.68,41.64,0.875,2,52.05,13271.3,15.46,50.58,260.6,242.5,-18.1,1,0,97,40,48.92,533.5,320.1,0.8817,53.5119,2673.5,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:01:21,19381.4,ON,MPPT,46.86,13924.8,470.6,29.59,57.9,46.5604,1.33653,3.344,111.0,,180.741,4665.8517,0,0.2,9.9,0.0,44.955,2.247,14.41,40.15,0.875,2,50.23,13285.9,15.2,50.66,256.2,242.6,-13.6,1,0,97,40,48.92,533.5,320.1,0.8817,53.5525,2697.3,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:01:24,19384.9,ON,MPPT,46.55,13935.7,470.5,29.62,57.9,46.6599,1.33938,3.348,111.0,,180.74,4665.9035,0,0.2,10.5,0.0,43.564,2.25,13.58,43.63,0.873,2,54.41,13281.4,15.39,50.6,214.4,242.6,28.2,0,0,97,40,48.92,533.5,320.1,0.882,53.5666,2613.8,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:01:28,19388.5,ON,MPPT,46.51,13934.9,470.5,29.62,57.9,46.6965,1.34044,3.351,111.0,,180.747,4665.9553,0,0.2,10.5,0.0,42.785,2.248,14.5,43.3,0.872,2,54.0,13283.7,15.61,50.53,228.2,242.6,14.4,0,0,97,40,48.92,533.5,320.1,0.8822,53.5807,2567.1,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:01:32,19392.0,ON,MPPT,46.61,13924.1,470.7,29.58,57.9,46.6277,1.33846,3.349,111.0,,180.754,4665.9942,0,0.2,10.4,0.0,44.152,2.252,16.86,41.71,0.873,2,52.04,13286.9,15.43,50.59,269.1,242.7,-26.4,1,0,97,40,48.92,533.5,320.1,0.882,53.5932,2649.1,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:01:35,19395.6,ON,MPPT,47.25,13946.2,470.5,29.64,57.9,46.6762,1.33985,3.347,111.0,,180.749,4666.0461,0,0.2,9.1,0.0,42.58,2.244,15.89,43.79,0.875,2,54.76,13288.3,15.57,50.54,232.0,242.6,10.6,0,0,97,40,48.92,533.5,320.1,0.8819,53.6072,2554.8,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:01:45,19405.0,ON,MPPT,46.84,13969.6,470.5,29.69,57.9,46.9349,1.34728,3.36,111.0,,180.727,4666.1631,0,0.2,9.9,0.0,43.426,2.246,15.4,41.79,0.874,2,52.21,13289.4,15.71,50.5,242.3,242.6,0.3,1,0,97,40,48.92,533.5,320.1,0.8827,53.6432,2605.5,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:01:48,19408.6,ON,MPPT,47.4,13926.6,470.8,29.58,57.9,46.9704,1.3483,3.373,111.0,,180.729,4666.2153,0,0.2,8.9,0.0,43.166,2.252,16.75,42.43,0.876,2,53.1,13295.3,16.1,50.38,248.9,242.8,-6.2,1,0,97,40,48.92,533.5,320.1,0.882,53.6572,2589.9,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:01:52,19412.2,ON,MPPT,46.82,13955.4,470.8,29.64,57.9,46.963,1.34808,3.365,111.0,,180.737,4666.2545,0,0.2,10.0,0.0,44.708,2.243,14.28,41.18,0.875,2,51.51,13288.7,15.37,50.61,246.2,242.7,-3.4,1,0,97,40,48.92,533.5,320.1,0.8828,53.6713,2682.5,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:01:55,19415.7,ON,MPPT,46.7,13960.2,470.8,29.65,57.9,46.855,1.34498,3.356,111.0,,180.744,4666.3066,0,0.2,10.2,0.0,43.632,2.245,17.09,41.7,0.875,2,52.17,13293.7,15.63,50.53,266.9,242.8,-24.1,1,0,97,40,48.92,533.5,320.1,0.8827,53.6853,2617.9,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:01:59,19419.3,ON,MPPT,47.28,13939.5,471.0,29.59,57.9,46.825,1.34412,3.359,111.0,,180.722,4666.3456,0,0.2,9.2,0.0,44.417,2.241,15.87,41.45,0.877,2,51.98,13293.7,15.4,50.6,260.2,242.9,-17.3,1,0,97,40,48.92,533.5,320.1,0.8829,53.6994,2665.0,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:02:08,19428.5,ON,MPPT,46.36,13930.6,471.1,29.57,57.9,46.7661,1.34243,3.357,111.0,,180.753,4666.4757,0,0.2,10.9,0.0,43.361,2.25,11.94,43.03,0.872,2,53.62,13292.1,15.37,50.57,223.5,242.9,19.4,0,0,97,40,48.92,533.5,320.1,0.8828,53.7338,2601.6,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:02:12,19432.1,ON,MPPT,46.32,13937.0,471.1,29.59,57.9,46.7744,1.34267,3.356,111.0,,180.739,4666.5146,0,0.2,11.0,0.0,42.716,2.244,14.83,43.36,0.873,2,54.09,13298.9,15.55,50.55,233.8,242.9,9.1,0,0,97,40,48.92,533.5,320.1,0.8828,53.7479,2563.0,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:02:15,19435.7,ON,MPPT,46.66,13941.8,471.0,29.6,57.9,46.8479,1.34478,3.36,111.0,,180.745,4666.5666,0,0.2,10.3,0.0,45.533,2.252,15.27,41.64,0.874,2,52.03,13297.1,15.25,50.64,241.4,242.8,1.5,1,0,97,40,48.92,533.5,320.1,0.8828,53.7619,2732.0,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:02:19,19439.2,ON,MPPT,46.43,13945.8,471.0,29.61,57.9,46.9083,1.34652,3.364,111.0,,180.739,4666.6057,0,0.2,10.8,0.0,44.261,2.254,16.2,42.13,0.873,2,52.54,13296.7,15.62,50.53,262.9,242.8,-20.0,1,0,97,40,48.92,533.5,320.1,0.8826,53.776,2655.6,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:02:22,19442.8,ON,MPPT,46.49,13947.6,471.1,29.61,57.9,46.9521,1.34777,3.366,111.0,,180.746,4666.6579,0,0.2,10.7,0.0,44.441,2.248,12.6,42.14,0.873,2,52.6,13298.7,15.09,50.69,223.0,242.9,19.9,0,0,97,40,48.92,533.5,320.1,0.8825,53.79,2666.5,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:02:32,19452.1,ON,MPPT,46.64,13963.3,471.1,29.64,57.9,46.8396,1.34454,3.354,111.0,97.62,,4666.7752,0,0.2,10.4,0.0,43.467,2.246,15.94,42.35,0.875,2,52.98,13305.9,15.69,50.51,242.8,242.9,0.0,1,0,97,40,48.92,533.5,320.1,0.883,53.8244,2608.0,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:02:35,19455.6,ON,MPPT,46.89,13952.2,471.2,29.61,57.9,46.8275,1.34419,3.356,111.0,,180.752,4666.8272,0,0.2,9.9,0.0,43.252,2.242,16.52,42.93,0.875,2,53.71,13303.2,15.65,50.52,241.2,242.9,1.7,1,0,97,40,48.92,533.5,320.1,0.8831,53.8385,2595.1,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:02:39,19459.1,ON,MPPT,46.47,13988.5,470.9,29.7,57.9,46.8794,1.34569,3.351,111.0,,180.759,4666.8662,0,0.2,10.7,0.0,46.063,2.248,16.94,40.3,0.874,2,50.32,13300.9,15.01,50.72,272.1,242.8,-29.3,1,0,97,40,48.92,533.5,320.1,0.8829,53.8526,2763.8,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:02:42,19462.6,ON,MPPT,46.1,13859.1,471.7,29.38,57.9,46.8574,1.34505,3.381,111.0,,180.733,4666.9183,0,0.2,11.6,0.0,43.694,2.214,16.29,42.47,0.879,2,53.35,13216.1,15.47,50.15,244.5,243.2,-1.3,1,0,97,40,48.92,533.5,320.1,0.8845,53.865,2621.6,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:02:46,19466.2,ON,MPPT,46.48,13917.6,471.3,29.53,57.9,46.8318,1.34432,3.365,111.0,,180.729,4666.9573,0,0.2,10.7,0.0,46.519,2.251,15.98,40.33,0.875,2,50.43,13298.9,15.13,50.68,270.4,243.0,-27.4,1,0,97,40,48.92,533.5,320.1,0.8829,53.8791,2791.1,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:02:55,19475.6,ON,MPPT,46.64,13930.1,471.1,29.57,57.9,46.9881,1.34881,3.373,111.0,97.62,,4667.0877,0,0.2,10.4,0.0,42.655,2.245,13.65,43.08,0.875,2,53.88,13292.8,15.74,50.49,224.1,242.9,18.8,0,0,97,40,48.92,533.5,320.1,0.8826,53.915,2559.3,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:02:59,19479.2,ON,MPPT,46.49,13957.9,470.9,29.64,57.9,47.0011,1.34918,3.367,111.0,97.62,,4667.1269,0,0.2,10.6,0.0,43.357,2.245,15.15,43.56,0.875,2,54.48,13289.0,15.43,50.54,225.0,242.8,17.8,0,0,97,40,48.92,533.5,320.1,0.8829,53.9291,2601.4,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:03:02,19482.8,ON,MPPT,46.26,13910.1,471.1,29.53,57.9,46.9363,1.34732,3.374,111.0,,180.756,4667.179,0,0.2,11.1,0.0,43.193,2.234,15.53,42.87,0.874,2,53.57,13222.7,14.93,50.35,233.0,242.9,9.9,0,0,97,40,48.92,533.5,320.1,0.883,53.9431,2591.6,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:03:06,19486.3,ON,MPPT,47.06,13944.4,470.8,29.62,57.9,46.894,1.34611,3.363,111.0,,180.756,4667.2182,0,0.2,9.5,0.0,43.245,2.237,16.14,43.35,0.877,2,54.34,13290.6,15.12,50.68,239.1,242.8,3.7,1,0,97,40,48.92,533.5,320.1,0.8826,53.9572,2594.7,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:03:09,19489.8,ON,MPPT,46.84,13969.0,470.6,29.68,57.9,46.8979,1.34622,3.357,111.0,97.61,,4667.2703,0,0.2,9.9,0.0,43.709,2.241,16.48,42.38,0.876,2,53.05,13288.9,15.32,50.62,246.8,242.6,-4.2,1,0,97,40,48.92,533.5,320.1,0.8824,53.9697,2622.6,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:03:19,19499.1,ON,MPPT,46.51,13963.1,470.7,29.67,57.9,46.7394,1.34167,3.347,111.0,97.63,,4667.3873,0,0.2,10.6,0.0,44.706,2.25,11.51,42.75,0.872,2,53.31,13293.0,15.17,50.67,221.0,242.7,21.7,0,0,97,40,48.92,533.5,320.1,0.8825,54.0056,2682.3,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:03:22,19502.7,ON,MPPT,46.23,13922.9,470.9,29.56,57.9,46.8555,1.345,3.365,111.0,,180.714,4667.4393,0,0.2,11.1,0.0,46.104,2.251,12.58,40.9,0.873,2,51.03,13282.3,14.9,50.75,244.4,242.8,-1.6,1,0,97,40,48.92,533.5,320.1,0.8825,54.0197,2766.3,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:03:26,19506.3,ON,MPPT,46.27,13935.6,470.8,29.6,57.9,47.0202,1.34973,3.374,111.0,,180.745,4667.4784,0,0.2,11.0,0.0,43.354,2.245,15.07,42.58,0.874,2,53.21,13282.2,15.75,50.37,236.5,242.7,6.2,0,0,97,40,48.92,533.5,320.1,0.8828,54.0338,2601.2,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:03:29,19509.9,ON,MPPT,46.43,13952.7,470.7,29.64,57.9,47.0051,1.3493,3.369,111.0,,180.754,4667.5306,0,0.2,10.7,0.0,44.562,2.253,17.55,40.83,0.874,2,50.99,13283.1,15.55,50.55,276.4,242.7,-33.7,1,0,97,40,48.92,533.5,320.1,0.8826,54.0478,2673.7,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:03:33,19513.4,ON,MPPT,46.54,13951.7,470.7,29.64,57.9,46.9804,1.34858,3.367,111.0,,180.761,4667.5698,0,0.2,10.5,0.0,44.107,2.25,13.1,42.43,0.873,2,52.92,13289.5,15.3,50.63,228.4,242.7,14.2,0,0,97,40,48.92,533.5,320.1,0.8825,54.0603,2646.4,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:03:42,19522.7,ON,MPPT,46.26,13917.5,471.0,29.55,57.9,46.8654,1.34528,3.367,111.0,97.61,,4667.7001,0,0.2,11.1,0.0,43.673,2.235,13.45,42.41,0.875,2,53.06,13264.0,15.12,50.48,224.2,242.8,18.6,0,0,97,40,48.92,533.5,320.1,0.883,54.0963,2620.4,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:03:46,19526.3,ON,MPPT,46.36,13962.0,470.7,29.66,57.9,46.761,1.34229,3.349,111.0,,180.742,4667.7392,0,0.2,10.9,0.0,43.154,2.255,14.51,44.0,0.873,2,54.88,13293.1,15.26,50.64,215.5,242.7,27.2,0,0,97,40,48.92,533.5,320.1,0.8827,54.1103,2589.3,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:03:49,19529.8,ON,MPPT,46.43,13972.3,470.7,29.69,57.9,46.6737,1.33978,3.34,111.0,,180.739,4667.7911,0,0.2,10.7,0.0,44.318,2.256,14.59,43.04,0.874,2,53.76,13270.6,15.09,50.69,225.6,242.7,17.1,0,0,97,40,48.92,533.5,320.1,0.8827,54.1244,2659.1,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:03:53,19533.4,ON,MPPT,46.85,13942.4,470.9,29.61,57.9,46.5868,1.33729,3.341,111.0,,180.755,4667.8299,0,0.2,10.0,0.0,43.852,2.244,15.44,42.84,0.876,2,53.63,13294.2,15.55,50.55,240.0,242.8,2.8,1,0,97,40,48.92,533.5,320.1,0.8826,54.1384,2631.1,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:03:56,19536.9,ON,MPPT,47.42,13930.8,471.0,29.58,57.8,46.7344,1.34152,3.355,111.0,,180.756,4667.8817,0,0.2,8.9,0.0,44.216,2.247,14.63,42.04,0.876,2,52.65,13298.4,15.54,50.55,242.9,242.8,-0.1,1,0,97,40,48.92,533.5,320.1,0.8825,54.1509,2653.0,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:04:06,19546.2,ON,MPPT,46.71,13929.4,471.0,29.57,57.9,46.9098,1.34656,3.368,111.0,,180.758,4667.9989,0,0.2,10.2,0.0,44.123,2.248,13.38,42.88,0.874,2,53.58,13293.7,14.91,50.74,219.4,242.9,23.4,0,0,97,40,48.92,533.5,320.1,0.8827,54.1869,2647.4,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
2026-09-07 12:04:09,19549.8,ON,MPPT,46.42,13935.8,471.0,29.59,57.9,46.9362,1.34732,3.368,111.0,97.63,,4668.051,0,0.2,10.8,0.0,44.028,2.247,12.21,42.32,0.875,2,52.92,13291.6,15.41,50.59,228.1,242.8,14.7,0,0,97,40,48.92,533.5,320.1,0.8825,54.2009,2641.7,0.0569,0,0.6628,0.6601,0.7383,0.431,0.873,0.3,57.2,5.53,1,1.0,0.1,2,239
